magnitude,depth,is_ocean,is_steep_slope,horizontal_count_1y_full,vertical_count_1y_full,tsunami
0.5132464629416238,-0.44007545829029987,0.6640736320769525,1.0902656764674465,0.13905799298365437,-0.39776788927023476,1
0.3890203858619006,-0.3542821468738763,0.6640736320769525,1.0902656764674465,-0.6327471355380636,-0.39776788927023476,0
0.5132464629416238,3.966580991735091,0.6640736320769525,1.0902656764674465,0.13905799298365437,-0.39776788927023476,1
0.8859246941807943,-0.2606894435105052,0.6640736320769525,1.0902656764674465,-0.6327471355380636,-0.39776788927023476,1
0.016342154622728814,4.321172547211117,0.6640736320769525,-0.917207632583725,1.6826682500270904,-0.0582456291131543,1
0.5132464629416238,4.598331739437846,0.6640736320769525,-0.917207632583725,1.6826682500270904,-0.0582456291131543,1
0.2647943087821763,4.367305950577312,0.6640736320769525,-0.917207632583725,1.6826682500270904,-0.0582456291131543,1
0.1405682317024531,-0.3932791066086143,0.6640736320769525,1.0902656764674465,-0.6327471355380636,-0.39776788927023476,1
0.2647943087821763,-0.3932791066086143,-1.5058571093575968,1.0902656764674465,-0.6327471355380636,-0.0582456291131543,1
1.258602925419965,-0.3391279283209572,-1.5058571093575968,1.0902656764674465,-0.6327471355380636,-0.0582456291131543,1
0.3890203858619006,-0.47127302607809024,-1.5058571093575968,1.0902656764674465,3.226278507070526,-0.39776788927023476,1
-0.10788392245699437,-0.47127302607809024,0.6640736320769525,1.0902656764674465,3.226278507070526,-0.39776788927023476,1
0.5132464629416238,0.5192497511842543,0.6640736320769525,-0.917207632583725,0.9108631215053724,0.2812766310439262,1
1.258602925419965,0.3554625202983548,-1.5058571093575968,1.0902656764674465,0.13905799298365437,-0.7372901494273152,1
0.016342154622728814,-0.45567424218419506,-1.5058571093575968,1.0902656764674465,0.13905799298365437,-0.7372901494273152,0
0.016342154622728814,-0.3152851871391384,0.6640736320769525,1.0902656764674465,0.13905799298365437,-0.39776788927023476,1
0.5132464629416238,-0.2862012545689708,-1.5058571093575968,-0.917207632583725,0.13905799298365437,-0.39776788927023476,1
-0.10788392245699437,4.3076484015751095,-1.5058571093575968,-0.917207632583725,-0.6327471355380636,-0.39776788927023476,0
0.7616986171010712,1.2913895539320661,-1.5058571093575968,-0.917207632583725,0.13905799298365437,-0.7372901494273152,1
0.3890203858619006,-0.47127302607809024,0.6640736320769525,1.0902656764674465,0.13905799298365437,-0.7372901494273152,1
0.2647943087821763,1.1665992827809046,-1.5058571093575968,-0.917207632583725,0.9108631215053724,-0.39776788927023476,1
0.016342154622728814,-0.33868336297998114,0.6640736320769525,-0.917207632583725,-0.6327471355380636,0.6207988912010066,1
0.5132464629416238,-0.47127302607809024,0.6640736320769525,-0.917207632583725,-0.6327471355380636,-0.39776788927023476,1
0.3890203858619006,-0.47127302607809024,0.6640736320769525,1.0902656764674465,-0.6327471355380636,-0.39776788927023476,1
0.1405682317024531,-0.36208153882082394,0.6640736320769525,1.0902656764674465,0.9108631215053724,-0.39776788927023476,1
0.8859246941807943,-0.22949187572271482,0.6640736320769525,-0.917207632583725,-0.6327471355380636,0.9603211513580872,1
0.1405682317024531,-0.3308839710330336,0.6640736320769525,-0.917207632583725,0.13905799298365437,-0.39776788927023476,0
0.016342154622728814,-0.36208153882082394,0.6640736320769525,1.0902656764674465,-0.6327471355380636,5.713632793557213,1
0.2647943087821763,3.6234077460693968,0.6640736320769525,-0.917207632583725,0.9108631215053724,-0.7372901494273152,1
-0.10788392245699437,0.30866616861666923,-1.5058571093575968,-0.917207632583725,-0.6327471355380636,-0.0582456291131543,0
-0.10788392245699437,-0.4868718099719855,0.6640736320769525,1.0902656764674465,-0.6327471355380636,5.713632793557213,1
0.016342154622728814,-0.2918870112982956,0.6640736320769525,-0.917207632583725,-0.6327471355380636,-0.39776788927023476,0
-0.10788392245699437,-0.2606894435105052,0.6640736320769525,1.0902656764674465,-0.6327471355380636,0.2812766310439262,1
0.016342154622728814,-0.40107849855556194,0.6640736320769525,1.0902656764674465,-0.6327471355380636,0.2812766310439262,1
0.1405682317024531,-0.2918870112982956,0.6640736320769525,1.0902656764674465,-0.6327471355380636,0.2812766310439262,1
0.2647943087821763,-0.3932791066086143,0.6640736320769525,1.0902656764674465,-0.6327471355380636,0.2812766310439262,1
0.016342154622728814,-0.3854797146616667,0.6640736320769525,1.0902656764674465,-0.6327471355380636,-0.39776788927023476,0
0.016342154622728814,-0.4478748502372475,-1.5058571093575968,-0.917207632583725,0.13905799298365437,-0.7372901494273152,0
0.8859246941807943,0.7414544277527914,0.6640736320769525,1.0902656764674465,-0.6327471355380636,-0.39776788927023476,0
0.8859246941807943,-0.43796962246462406,0.6640736320769525,-0.917207632583725,0.13905799298365437,-0.7372901494273152,1
1.1343768483402419,0.43345643976783077,-1.5058571093575968,-0.917207632583725,-0.6327471355380636,-0.39776788927023476,1
0.016342154622728814,-0.45567424218419506,0.6640736320769525,1.0902656764674465,-0.6327471355380636,-0.39776788927023476,1
0.3890203858619006,-0.1468183210850703,0.6640736320769525,-0.917207632583725,0.13905799298365437,-0.0582456291131543,1
0.3890203858619006,3.6234077460693968,0.6640736320769525,-0.917207632583725,0.9108631215053724,-0.7372901494273152,1
0.8859246941807943,3.5610126104938162,0.6640736320769525,-0.917207632583725,0.9108631215053724,-0.7372901494273152,1
-0.10788392245699437,-0.3854797146616667,0.6640736320769525,1.0902656764674465,-0.6327471355380636,-0.39776788927023476,1
0.5132464629416238,-0.3932791066086143,-1.5058571093575968,1.0902656764674465,-0.6327471355380636,-0.39776788927023476,1
0.6374725400213469,-0.5024705938658807,0.6640736320769525,-0.917207632583725,0.13905799298365437,0.2812766310439262,1
0.016342154622728814,-0.49467120191893305,0.6640736320769525,1.0902656764674465,0.13905799298365437,0.6207988912010066,1
0.3890203858619006,0.17607650551856013,0.6640736320769525,1.0902656764674465,0.9108631215053724,-0.0582456291131543,1
0.3890203858619006,-0.41901710003354137,0.6640736320769525,-0.917207632583725,-0.6327471355380636,0.6207988912010066,1
0.7616986171010712,-0.47127302607809024,-1.5058571093575968,1.0902656764674465,0.13905799298365437,-0.7372901494273152,1
0.3890203858619006,-0.28954719371421134,0.6640736320769525,-0.917207632583725,0.13905799298365437,-0.0582456291131543,1
0.3890203858619006,-0.3875075565678731,0.6640736320769525,-0.917207632583725,0.13905799298365437,-0.0582456291131543,1
1.8797333108185832,-0.37151880307663054,0.6640736320769525,1.0902656764674465,-0.6327471355380636,0.9603211513580872,0
1.1343768483402419,-0.1809016638932313,0.6640736320769525,1.0902656764674465,-0.6327471355380636,0.6207988912010066,1
0.6374725400213469,-0.11920847359287581,0.6640736320769525,1.0902656764674465,0.13905799298365437,0.2812766310439262,1
2.0039593878983064,-0.18534731730299145,0.6640736320769525,-0.917207632583725,0.13905799298365437,-0.0582456291131543,1
2.0039593878983064,-0.2762882274044004,0.6640736320769525,-0.917207632583725,0.13905799298365437,-0.0582456291131543,1
0.1405682317024531,0.30866616861666923,0.6640736320769525,-0.917207632583725,-0.6327471355380636,-0.0582456291131543,1
0.1405682317024531,-0.47127302607809024,0.6640736320769525,1.0902656764674465,1.6826682500270904,-0.7372901494273152,1
-0.10788392245699437,-0.3542821468738763,0.6640736320769525,1.0902656764674465,-0.6327471355380636,3.3369769724576503,1
