event_id,time_utc,latitude,longitude,magnitude,depth_km,max_amplitude_bhz,tsunami_flag_usgs
11887506,2024-09-23 14:37:49.603,13.5755,-90.873,4.1,23.312,72193,0
11887462,2024-09-23 13:22:36.330,19.329167,-155.288667,3.1,30.05,38150,0
11887444,2024-09-23 11:55:06.390,17.9965,-65.358667,3.02,25.77,99312,0
11887420,2024-09-23 09:20:40.560,19.234333,-66.416667,3.28,26.76,47303,0
11889640,2024-09-23 09:03:55.397,36.4543,139.7735,4.4,91.864,20590,0
11887398,2024-09-23 08:33:26.550,17.633333,-64.839,3.26,44.88,46739,0
11887481,2024-09-23 08:17:01.076,-8.8806,158.0934,4.5,10.0,102184,0
11887378,2024-09-23 06:51:30.600,19.338333,-67.377833,3.44,25.79,39527,0
11887350,2024-09-23 04:27:50.232,-9.852,159.4866,4.4,10.0,873514,0
11887320,2024-09-23 03:22:33.260,46.608667,-119.796833,3.0,7.99,8526,0
11887339,2024-09-23 02:47:49.679,-7.7252,147.1466,4.7,10.0,210123,0
11887313,2024-09-23 02:36:39.019,-29.6998,-71.2478,5.4,60.11,15569153,0
11894996,2024-09-23 01:48:36.469,5.622,124.4254,4.1,35.0,41748,0
11894974,2024-09-23 01:24:53.535,-29.3602,-176.396,4.4,10.0,121673,0
11896129,2024-09-23 00:05:43.647,-19.542,-175.4516,4.4,170.676,40429,0
11894742,2024-09-22 21:56:34.337,-28.6969,-176.4989,4.5,18.899,274358,0
11887195,2024-09-22 18:46:38.394,-32.0284,-71.5608,5.0,53.804,7241798,0
11887170,2024-09-22 17:11:47.600,53.5136,-165.9023,3.7,57.334,5040724,0
11887162,2024-09-22 16:21:25.650,19.161667,-155.484667,4.1,32.2,472943,0
11887152,2024-09-22 14:27:06.065,60.2546,-151.0912,3.9,56.4,442593,1
11887147,2024-09-22 13:10:00.030,18.5245,-68.9005,4.24,112.0,183282,0
11887828,2024-09-22 12:23:14.854,44.5285,17.63,4.6,14.197,55036,0
11887208,2024-09-22 11:05:12.214,52.7908,-169.5373,3.6,14.902,5038748,0
11887111,2024-09-22 09:44:13.360,17.8976,-66.8626,3.83,9.0,1345485,0
11887099,2024-09-22 08:48:13.699,31.656,-104.397,3.3,5.7922,40241,0
11887096,2024-09-22 08:22:46.051,5.7103,126.977,4.4,134.705,20214,0
11887092,2024-09-22 07:21:35.387,6.7026,-73.1251,4.3,159.092,91159,0
11894781,2024-09-22 05:50:15.017,53.1031,159.7415,4.2,65.793,1085256,0
11889113,2024-09-22 05:25:02.745,25.2395,142.7018,4.2,10.0,15968,0
11887048,2024-09-22 03:37:05.109,-27.3048,-72.0262,4.4,10.0,5499,0
11887046,2024-09-22 03:16:43.780,17.6575,-67.902333,3.39,40.5,28071,0
11888766,2024-09-22 03:15:12.594,-15.2169,-173.0266,4.2,35.269,68545,0
11887051,2024-09-22 03:06:22.222,14.5205,-60.7302,4.4,92.436,1050712,0
11887016,2024-09-22 02:25:47.720,13.1955,-89.333,5.0,81.121,2349708,0
11893561,2024-09-22 00:58:34.333,5.3148,-73.6778,4.3,163.486,37399,0
11893517,2024-09-21 21:31:52.345,6.7061,-73.0217,4.7,157.575,83678,0
11886961,2024-09-21 21:13:23.530,41.8553,143.1259,4.3,86.861,144728,0
11886952,2024-09-21 19:54:40.634,17.844,-101.3056,4.7,44.726,92376,0
11894569,2024-09-21 18:23:38.587,53.1676,159.5593,4.1,75.219,994041,0
11886909,2024-09-21 17:21:19.418,51.2868,-178.4612,5.4,44.504,1700211,1
11886920,2024-09-21 15:30:59.858,31.4957,-115.6149,3.0,10.0,15947,0
11886846,2024-09-21 10:51:09.004,24.2143,121.6895,4.8,31.621,14973796,0
11886813,2024-09-21 07:19:30.380,18.791333,-67.087167,3.07,64.59,41217,0
11888459,2024-09-21 03:06:25.041,51.539,177.7849,4.0,73.757,17002,0
11886766,2024-09-21 02:32:16.682,-29.1092,-176.4529,5.6,9.0,1691687,0
11886755,2024-09-21 02:23:37.887,18.7784,-156.7836,3.06,10.0,9379,0
11886754,2024-09-21 02:04:18.792,-0.9024,-79.213,3.1,112.458,1061299,0
11886722,2024-09-20 23:11:44.544,-31.2678,-68.6866,4.5,107.787,84487,0
11886696,2024-09-20 21:15:15.124,13.0017,-88.9375,4.3,64.677,398601,0
11886699,2024-09-20 18:21:58.590,-36.3593,-74.7863,4.2,26.056,8866,0
11886589,2024-09-20 14:18:55.780,18.023833,-67.066833,3.06,15.16,54254,0
11886560,2024-09-20 12:22:20.612,33.2658,132.2769,4.9,50.772,313196,0
11887414,2024-09-20 09:55:26.407,-20.7855,-71.491,4.3,10.0,2086758,0
11886523,2024-09-20 07:31:24.920,19.22,-155.224333,3.11,32.01,78935,0
11886516,2024-09-20 06:15:55.668,52.7673,160.4681,4.7,47.424,2215869,0
11886515,2024-09-20 06:00:15.190,18.836167,-66.044833,3.16,24.14,40083,0
11886494,2024-09-20 04:02:41.180,63.1656,-150.5384,3.9,119.1,58540,0
11888090,2024-09-20 03:22:06.345,6.7359,-73.0129,4.1,161.791,36964,0
11886474,2024-09-20 02:10:17.510,-21.2975,-68.796,4.5,100.756,7966158,0
11886472,2024-09-20 02:09:13.555,51.0224,-176.1765,4.1,10.0,342258,0
11886466,2024-09-20 01:37:54.470,56.6395,-156.9406,3.2,50.2,24302,0
11886469,2024-09-20 01:11:48.599,24.138,-103.5179,4.2,10.0,26088,0
11890227,2024-09-20 00:45:29.441,-20.0631,-173.7378,4.6,10.0,50169,0
11887658,2024-09-19 21:40:05.045,14.8641,147.2749,4.2,10.0,3722,0
11886329,2024-09-19 16:14:17.087,0.7959,98.8208,4.9,86.281,16195,0
11886274,2024-09-19 09:18:11.433,35.7266,140.7734,4.6,48.331,31,0
11892845,2024-09-19 08:34:59.669,27.9251,-111.941,3.9,10.0,73941,0
11886408,2024-09-19 07:01:37.954,51.936,-171.4742,3.1,35.0,72043,0
11886238,2024-09-19 06:50:44.512,-30.7247,-71.4777,4.4,42.956,5970366,0
11886227,2024-09-19 05:32:02.743,55.7731,-157.4931,3.9,6.2,73274,0
11886225,2024-09-19 05:05:27.745,51.6415,176.5355,4.2,10.0,37165,0
11886224,2024-09-19 04:57:49.324,12.5257,-88.1535,4.4,47.411,1115449,0
11889319,2024-09-19 02:51:23.213,2.7382,99.0857,4.2,165.946,3101,0
11886143,2024-09-18 22:41:38.049,63.8132,-160.9768,4.0,3.8,120345,1
11886124,2024-09-18 21:33:31.419,41.6924,142.6773,4.5,54.209,708921,0
11886021,2024-09-18 17:10:14.477,24.0098,121.5283,4.1,22.483,4904585,0
11885963,2024-09-18 15:19:22.264,59.2578,-152.3619,3.0,84.7,25713,0
11885972,2024-09-18 15:09:53.353,23.9626,122.4757,4.6,27.603,3916764,0
11886239,2024-09-18 13:53:06.985,-21.5591,-68.4179,4.1,150.274,3995,0
11885876,2024-09-18 06:36:52.810,17.8833,-68.7108,3.93,169.0,37236,0
11885868,2024-09-18 06:21:52.900,18.998167,-68.097833,3.08,19.49,285862,0
11888191,2024-09-18 05:42:49.464,52.5091,-166.2446,3.7,27.814,5043344,0
11888180,2024-09-18 05:33:48.359,51.9847,178.2747,4.0,123.316,16307,0
11885802,2024-09-18 00:21:32.477,58.6342,-155.2594,3.2,126.0,13216,0
11885689,2024-09-17 18:31:57.014,-8.1469,147.3166,4.6,14.709,887919,0
11885644,2024-09-17 14:23:16.124,-2.7315,141.9112,4.9,17.138,5597,0
11887843,2024-09-17 12:09:47.235,8.7365,126.3825,4.6,40.922,98824,0
11885547,2024-09-17 09:00:39.897,-30.6075,-178.3877,4.9,135.997,313526,0
11885549,2024-09-17 08:34:59.996,-54.5936,158.6341,4.8,10.0,575603,0
11885483,2024-09-17 05:07:47.200,18.216333,-67.073667,3.04,24.32,29968,0
11885837,2024-09-17 04:25:25.072,-22.4019,-70.6083,3.8,18.266,13886,0
11885478,2024-09-17 04:14:56.320,19.2828,-67.4266,3.52,26.0,41206,0
11885820,2024-09-17 03:06:25.580,-26.4063,-68.002,4.3,9.888,2616,0
11885455,2024-09-17 02:50:32.110,18.012,-66.516,3.12,41.1,70387,0
11893836,2024-09-16 23:58:41.047,26.2617,57.8421,4.0,10.0,29828,0
11885390,2024-09-16 23:41:58.216,-18.8642,-69.5073,4.3,110.906,1575186,0
11885372,2024-09-16 22:57:12.259,-21.193,-68.5843,4.3,140.366,1595150,0
11893823,2024-09-16 22:43:06.688,14.5575,-91.4472,4.0,133.649,5086,0
11885326,2024-09-16 19:40:54.531,50.9956,-171.839,3.3,10.0,16203,0
11885260,2024-09-16 18:13:02.065,52.5116,-178.9489,4.6,249.13,67655,0
11885235,2024-09-16 16:53:09.977,-2.4802,138.9879,4.9,32.827,10805,0
11885231,2024-09-16 16:01:20.189,52.3018,-173.8357,4.5,89.858,1891039,0
11885206,2024-09-16 14:40:21.768,45.5663,26.2679,5.2,132.923,685403,0
11885193,2024-09-16 14:13:47.647,31.6491,131.7649,5.5,18.134,344502,0
11885527,2024-09-16 11:45:31.372,19.7332,-157.092,3.2,16.703,22303,0
11885153,2024-09-16 11:22:08.190,34.059667,-118.811667,3.7,10.9,149135,0
11889594,2024-09-16 11:18:08.746,51.9293,160.4824,4.4,33.0,99186,0
11885143,2024-09-16 09:27:57.480,19.2221,-67.3641,3.66,64.0,92012,0
11885118,2024-09-16 05:41:36.440,-21.9457,-68.7321,4.1,136.363,7478,0
11885041,2024-09-16 03:47:41.306,15.367,146.0219,4.6,105.73,105703,0
11890249,2024-09-16 01:50:34.513,52.7137,175.7343,4.0,8.936,51113,0
11884983,2024-09-15 22:44:06.300,19.568,-68.1478,3.69,69.0,253203,0
11884950,2024-09-15 20:17:21.880,18.028333,-66.756833,3.07,16.61,91301,0
11884895,2024-09-15 17:14:24.114,43.2471,144.5611,4.3,127.07,18819,0
11884920,2024-09-15 16:51:31.980,35.874,140.1048,4.3,82.592,5817205,0
11888637,2024-09-15 15:40:05.790,5.6607,126.611,4.2,51.961,25067,0
11884841,2024-09-15 15:17:04.858,60.6368,-146.9326,4.3,15.0,6419352,1
11884823,2024-09-15 13:17:31.450,-17.5086,-69.5609,4.3,152.807,43698,0
11884807,2024-09-15 12:41:03.320,52.1035,-179.7526,5.0,169.614,346783,0
11885106,2024-09-15 12:35:18.086,-2.7429,141.8242,4.5,11.477,6052,0
11889163,2024-09-15 11:42:49.979,31.5569,131.7598,4.5,40.957,29727,0
11884780,2024-09-15 11:15:17.681,-4.0637,141.7238,4.9,108.308,2746,0
11885073,2024-09-15 10:55:30.203,12.6896,-88.3594,4.1,62.76,398139,0
11884687,2024-09-15 05:52:29.031,55.4152,-157.8409,3.2,170.5,9318,0
11888590,2024-09-15 05:42:53.885,51.399,-170.9641,3.8,10.0,5530,0
11884667,2024-09-15 04:58:33.250,13.0626,-89.9141,5.2,29.796,1020290,0
11884670,2024-09-15 04:35:08.416,26.0781,125.0372,4.5,154.082,74710,0
11884603,2024-09-15 02:25:06.000,19.387333,-155.2595,4.3,0.31,1772627,0
11888427,2024-09-15 01:42:00.054,25.9698,128.4673,4.5,17.403,21114,0
11884579,2024-09-14 23:22:04.000,19.387167,-155.2635,3.1,0.73,28911,0
11884581,2024-09-14 22:58:00.960,19.7095,-68.2031,3.64,28.0,8177,0
11884562,2024-09-14 21:54:04.400,38.027667,-118.802167,3.1,9.53,67266,0
11884560,2024-09-14 21:37:37.572,1.8765,99.0249,5.1,128.062,167118,0
11884573,2024-09-14 21:27:36.580,18.694667,-65.07,3.3,76.86,30298,0
11884558,2024-09-14 19:40:58.424,38.4749,142.0147,4.2,46.882,3231,0
11884506,2024-09-14 17:01:06.539,31.653,-104.447,3.8,6.2024,97891,0
11884470,2024-09-14 14:33:42.451,54.6985,-156.8246,4.3,0.9,12319,0
11884474,2024-09-14 14:05:50.165,54.4154,-159.6244,3.2,50.425,72882,0
11884433,2024-09-14 10:10:48.680,18.254167,-67.916833,3.33,98.22,35544,0
11884417,2024-09-14 08:02:35.945,-32.3495,-71.6457,4.3,59.348,7105659,0
11884405,2024-09-14 07:26:29.920,17.585833,-67.927167,3.38,36.31,32477,0
11884359,2024-09-14 04:46:06.936,42.6745,142.5855,4.5,109.259,185267,0
11884340,2024-09-14 02:03:04.494,-15.3879,168.1264,5.0,37.294,942410,0
11884313,2024-09-13 23:59:34.762,23.9463,123.3118,4.4,37.15,698660,0
11884293,2024-09-13 23:13:42.393,59.9013,-153.5548,3.2,149.1,15208,0
11884297,2024-09-13 23:03:40.794,29.8062,130.9105,5.7,26.133,348077,0
11884275,2024-09-13 22:15:47.900,37.409833,-121.759167,3.1,9.33,18937061,0
11884285,2024-09-13 21:59:29.816,39.8938,141.2935,4.4,93.136,10830,0
11884263,2024-09-13 21:21:09.216,13.0997,-89.9087,4.9,35.0,568128,0
11884264,2024-09-13 17:32:15.359,41.2378,78.4745,4.4,13.923,324374,0
11884102,2024-09-13 11:56:39.410,34.061333,-118.808333,3.23,10.95,45853,0
11884095,2024-09-13 11:14:54.405,60.7066,-152.827,3.3,126.9,23912,0
11884043,2024-09-13 04:59:33.102,23.8984,121.7266,4.3,24.725,3369436,0
11883938,2024-09-12 23:40:04.240,19.1845,-155.497667,3.0,33.72,37171,0
11883931,2024-09-12 22:35:27.650,18.906167,-67.346167,3.39,7.53,54824,0
11883968,2024-09-12 21:07:06.516,11.6268,-85.9199,4.3,163.008,373331,0
11883813,2024-09-12 16:16:29.165,51.4737,-177.0877,3.1,53.22,36971,0
11883778,2024-09-12 14:28:21.610,34.0565,-118.812667,5.1,11.35,2424409,1
11883797,2024-09-12 13:59:32.788,27.5357,141.8488,4.7,44.755,539824,0
11883725,2024-09-12 08:34:33.240,6.6837,-74.8171,4.4,76.378,155321,0
11883661,2024-09-12 04:09:00.646,41.9385,142.3428,4.4,66.986,112094,0
11883654,2024-09-12 02:55:35.727,51.3041,-178.656,3.9,40.094,375920,0
11883630,2024-09-12 02:04:00.570,19.6433,-64.1881,3.9,52.0,3915,0
11883602,2024-09-12 00:14:44.980,19.4628,-66.255,4.0,11.0,632240,0
11883500,2024-09-11 19:22:55.878,-15.257,168.0658,5.8,18.766,2855218,0
11883447,2024-09-11 16:46:05.054,-3.2871,146.4088,6.3,8.0,267972,0
11883524,2024-09-11 16:04:05.774,42.9834,145.4184,4.4,47.786,46103,0
11885565,2024-09-11 14:40:51.664,-28.9648,-69.5177,4.7,110.393,5318863,0
11885542,2024-09-11 13:41:10.068,23.8207,121.6667,4.5,45.444,2307195,0
11883383,2024-09-11 12:53:14.869,59.825,-153.323,3.9,126.3,145001,1
11883343,2024-09-11 08:45:20.910,19.3575,-67.9501,3.55,43.0,280336,0
11883341,2024-09-11 08:31:01.047,37.6474,-115.2783,3.5,11.8,7741,0
11883317,2024-09-11 06:36:48.597,58.9531,-136.6735,3.5,8.0,44402,0
11883313,2024-09-11 05:30:46.980,19.043333,-64.696333,3.09,27.18,39437,0
11883289,2024-09-11 03:59:40.105,19.6715,-71.3834,4.4,21.548,1453145,0
11883262,2024-09-11 02:52:43.158,44.3088,-114.8789,3.0,13.242,56094,0
11883276,2024-09-11 02:13:29.138,-24.2339,-66.8447,4.0,216.988,13331,0
11883244,2024-09-11 01:17:23.962,58.1302,-136.6788,3.0,15.9,6929,0
11883235,2024-09-11 00:19:58.508,-18.1367,-69.4764,4.8,117.886,8005601,0
11883284,2024-09-11 00:06:16.667,53.5981,-164.3559,3.6,35.0,67541,0
11883282,2024-09-10 22:48:58.226,51.669,-175.1788,4.0,35.0,171086,0
11883179,2024-09-10 20:05:27.098,5.3829,125.1256,4.5,10.0,91532,0
11883089,2024-09-10 18:03:00.826,31.666,-104.355,3.9,6.1511,303681,0
11883074,2024-09-10 14:11:46.243,35.2227,-106.7783,3.5,6.244,213498,0
11882967,2024-09-10 13:56:15.537,62.1044,-141.0303,3.2,0.1,16705,0
11883077,2024-09-10 13:23:35.212,-21.5075,-66.9905,4.4,234.764,4283,0
11884758,2024-09-10 10:39:39.080,18.1793,-68.5383,3.76,134.0,276775,0
11892770,2024-09-10 08:55:11.460,19.127,-64.2733,4.0,23.0,8006,0
11882944,2024-09-10 07:01:04.020,38.689667,-122.504667,3.26,6.91,158617,0
11882964,2024-09-10 05:28:16.085,13.9592,145.4831,4.5,103.958,39018,0
11883197,2024-09-10 04:59:11.161,-30.4529,-177.576,5.0,10.0,950737,0
11883139,2024-09-10 00:23:46.150,18.552667,-66.085333,3.43,105.46,43847,0
11887139,2024-09-09 18:49:51.430,31.8595,131.7809,4.2,25.069,20967,0
11882798,2024-09-09 17:24:09.700,-31.7355,-72.2241,4.1,15.265,4943985,0
11882753,2024-09-09 16:55:40.495,60.0019,-146.2138,3.5,20.4,116728,0
11882757,2024-09-09 16:25:17.906,51.584,177.8259,4.0,61.716,113589,0
11882742,2024-09-09 16:02:33.731,-21.2806,-68.7867,4.1,109.195,7983456,0
11882727,2024-09-09 15:14:24.770,-22.3316,-67.4299,4.2,162.269,7128,0
11882722,2024-09-09 15:02:53.941,-29.6808,-176.1815,5.0,10.0,328109,0
11882683,2024-09-09 13:18:56.607,22.4668,121.8421,4.4,10.0,140529,0
11882629,2024-09-09 11:00:45.971,37.7391,-117.1421,3.0,8.0,6873,0
11882617,2024-09-09 09:50:37.609,31.629,-104.508,3.6,7.0227,18033,0
11882641,2024-09-09 09:13:51.489,-21.3588,-173.6318,4.9,10.0,45795,0
11882715,2024-09-09 07:17:37.044,40.3493,141.0873,4.5,108.233,44901,0
11882580,2024-09-09 05:51:06.790,18.936333,-65.842833,3.36,28.53,84621,0
11882498,2024-09-08 23:03:02.120,18.768833,-64.8925,3.38,69.06,34888,0
11882688,2024-09-08 19:24:06.060,-34.1152,-70.5006,4.3,109.046,7140188,0
11882380,2024-09-08 15:46:04.370,-35.1913,-74.0854,4.5,15.601,47411,0
11888909,2024-09-08 14:40:01.473,-43.0839,-73.9913,4.0,61.854,428966,0
11882337,2024-09-08 12:04:10.319,-20.3226,-69.3924,4.4,111.26,8732180,0
11882333,2024-09-08 11:23:06.770,18.926167,-68.0225,3.39,10.0,278267,0
11882327,2024-09-08 11:03:20.272,5.7937,126.2706,4.5,116.058,269021,0
11889605,2024-09-08 10:25:58.614,55.1396,-161.6766,3.0,114.124,12461,0
11882318,2024-09-08 10:06:25.471,8.9875,125.3014,4.7,64.036,244647,0
11882910,2024-09-08 09:26:29.716,42.7378,-111.8242,3.3,13.146,21132,0
11882449,2024-09-08 09:05:51.925,50.3362,177.1729,3.0,10.0,3510,0
11882297,2024-09-08 07:34:40.310,18.589833,-66.256333,3.18,99.74,42942,0
11882280,2024-09-08 06:23:45.811,-20.9414,-68.835,4.7,110.782,8713542,0
11882262,2024-09-08 05:16:13.245,60.2204,-153.1146,3.2,147.1,16441,0
11882272,2024-09-08 05:06:20.134,12.5463,-87.7902,4.2,74.44,2762021,0
11882233,2024-09-08 02:37:22.660,31.663,-104.452,3.6,6.0999,97810,0
11882232,2024-09-08 02:08:19.678,39.938,143.0596,4.6,40.869,20347,0
11882223,2024-09-08 01:41:53.492,37.4864,142.1066,4.7,42.019,3688,0
11882204,2024-09-07 23:42:53.782,54.7725,-158.4257,3.4,32.081,17300,0
11882201,2024-09-07 23:09:55.894,19.5571,-75.5887,4.5,10.0,692935,0
11882198,2024-09-07 22:51:17.172,39.8611,143.1206,4.9,39.544,68115,0
11882185,2024-09-07 21:54:26.196,-15.3254,-173.2245,4.8,10.0,475389,0
11882173,2024-09-07 21:14:36.650,56.4075,-153.7058,4.0,5.0,79001,0
11882348,2024-09-07 19:06:03.363,11.0931,-61.5627,4.0,10.0,962381,0
11882112,2024-09-07 17:34:20.790,34.026,-117.590833,3.94,4.84,291734,1
11882084,2024-09-07 16:12:37.746,25.5663,141.0083,4.7,186.195,524460,0
11882055,2024-09-07 14:30:36.710,38.777167,-122.746667,4.28,0.16,217801,1
11882081,2024-09-07 14:01:01.088,24.7682,125.4017,4.6,49.684,67160,0
11882049,2024-09-07 13:42:52.564,32.2043,137.7326,5.2,384.984,98782,0
11882019,2024-09-07 11:25:16.460,19.200333,-155.471,3.1,32.65,37274,0
11882011,2024-09-07 09:51:39.415,-23.9128,-66.6173,4.6,189.952,10178,0
