event_id,time_utc,latitude,longitude,magnitude,depth_km,max_amplitude_bhz,tsunami_flag_usgs
11916722,2024-12-24 16:46:57.884,39.119,-119.0465,3.3,5.5,48875,0
11925329,2024-12-24 15:20:17.513,52.4321,-170.2053,3.0,72.174,15479,0
11916874,2024-12-24 12:05:14.994,8.9327,39.9828,4.5,10.0,1205334,0
11916654,2024-12-24 08:49:17.790,31.886167,-116.990833,3.14,13.97,23964,0
11916648,2024-12-24 07:36:13.150,18.1778,-68.4606,3.82,84.0,24661,0
11918747,2024-12-24 06:39:57.991,7.1166,-75.7263,4.5,49.827,12378,0
11916741,2024-12-24 06:36:01.635,51.2902,178.8337,3.9,46.927,167074,0
11916633,2024-12-24 06:19:40.165,59.7605,-159.0329,3.0,10.1,27651,0
11916694,2024-12-24 05:28:24.730,-20.417,-69.7806,3.9,50.186,2813622,0
11916598,2024-12-24 02:46:50.720,18.7085,-66.283833,3.0,44.67,51845,0
11916597,2024-12-24 02:29:56.426,40.2882,142.3332,4.0,56.195,16433,0
11916573,2024-12-24 01:18:32.364,57.7792,-153.31,3.1,56.4,177538,0
11918258,2024-12-23 23:00:52.184,-1.6086,-77.9319,4.4,181.076,1077857,0
11922238,2024-12-23 22:11:56.857,36.8592,136.363,4.0,10.0,434046,0
11916467,2024-12-23 21:14:12.370,17.9485,-66.9616,3.4,14.0,497241,0
11916457,2024-12-23 19:41:24.210,8.9768,39.9298,4.9,10.0,2441563,0
11916444,2024-12-23 17:13:33.523,12.7911,-90.4758,4.6,10.0,35884,0
11916409,2024-12-23 16:18:22.279,34.5474,140.4665,4.5,68.526,5817205,0
11923084,2024-12-23 15:40:07.095,12.1016,143.7311,4.4,10.0,586909,0
11921604,2024-12-23 13:07:13.157,25.0734,128.4258,4.2,10.0,2263,0
11916331,2024-12-23 12:19:19.534,38.6162,15.3782,4.2,213.438,4085,0
11925110,2024-12-23 09:22:45.299,-21.1654,-68.8912,4.3,107.542,2768053,0
11916248,2024-12-23 06:00:59.074,19.9162,-76.5153,5.9,22.241,4207852,0
11916232,2024-12-23 04:26:18.733,-29.1324,-70.6394,4.1,101.868,1171422,0
11916223,2024-12-23 03:39:05.217,-16.6728,28.8144,4.9,10.0,7230157,0
11920869,2024-12-23 00:11:13.205,8.2587,39.9875,4.3,10.0,766415,0
11916182,2024-12-23 00:04:49.876,-14.4246,167.2922,4.7,246.214,370596,0
11916148,2024-12-22 21:38:37.166,-10.3585,-77.4718,4.9,94.27,250723,0
11916118,2024-12-22 19:03:49.510,35.772,-118.011667,3.55,2.69,6887922,0
11924524,2024-12-22 17:28:07.185,52.6998,-163.1759,3.1,10.0,2696,0
11916071,2024-12-22 17:05:51.856,-9.262,106.6736,4.9,10.0,23874,0
11923134,2024-12-22 13:39:47.895,8.909,39.9218,4.3,10.0,631124,0
11923003,2024-12-22 12:53:26.845,-24.2228,-67.3978,4.2,206.094,4542,0
11916030,2024-12-22 11:21:01.140,43.5613,-127.6401,3.5,10.0,84190,0
11916012,2024-12-22 09:32:56.910,19.2445,-155.378833,3.0,30.11,40608,0
11916001,2024-12-22 07:55:51.387,31.845,130.6312,4.6,170.684,106690,0
11924478,2024-12-22 06:13:44.201,51.9759,-170.6516,3.5,35.0,13639,0
11921583,2024-12-22 05:36:02.786,-15.2811,167.4577,4.4,151.577,136979,0
