event_id,time_utc,latitude,longitude,magnitude,depth_km,max_amplitude_bhz
11905520,2024-11-25T08:24:36.716000,47.565,-128.8924,4.6,10.0,135434
11905498,2024-11-25T06:53:32.880000,19.4683,-65.1243,3.69,89.0,37054
11907690,2024-11-25T06:52:49.443000,19.8554,-77.0641,4.3,10.0,121715
11905495,2024-11-25T06:49:48.624000,33.8816,137.2056,4.4,344.844,5817205
11905493,2024-11-25T06:46:48.200000,19.5623,-65.2665,3.83,61.0,123905
11905481,2024-11-25T06:10:41.829000,25.872,128.5362,4.9,10.0,161128
11905458,2024-11-25T04:51:31.827000,6.7154,-73.0998,4.6,160.779,252204
11905425,2024-11-25T00:32:00.210000,19.1171,-64.464,3.1,64.0,50066
11905400,2024-11-24T23:42:22.551000,61.1721,-149.1695,3.4,13.2,109698
11905376,2024-11-24T21:01:54.270000,19.1801,-64.566,3.8,29.0,52097
11905319,2024-11-24T16:43:38.078000,52.9316,-170.8523,3.7,204.74,5062849
11905290,2024-11-24T14:54:09.850000,18.2555,-68.8728,3.99,137.0,236810
11905264,2024-11-24T13:43:02.384000,43.2988,-126.5715,3.2,10.0,80111
11905253,2024-11-24T12:57:19.119000,-22.4397,-68.4919,4.8,116.351,402670
11905249,2024-11-24T11:56:58.390000,19.638833,-65.314167,3.43,21.15,41113
11905259,2024-11-24T11:06:31.656000,40.9697,142.8284,4.6,34.27,99711
11911213,2024-11-24T10:48:39.306000,-29.7719,-179.0447,4.4,214.5,113387
11911557,2024-11-24T05:50:55.103000,-2.9836,141.7974,4.1,31.921,2881
11905190,2024-11-24T05:36:01.200000,17.9805,-66.9695,3.36,6.0,94138
11905180,2024-11-24T04:40:07.660000,19.5068,-65.2723,3.57,60.0,25413
11905169,2024-11-24T04:00:02.080000,19.167667,-67.389333,3.29,24.8,29424
11905157,2024-11-24T02:41:17.764000,-21.0718,-71.132,4.1,10.0,7794412
11905149,2024-11-24T01:53:52.520000,19.278167,-64.5245,3.33,28.81,26510
11905146,2024-11-24T01:50:00.890000,19.249,-64.5216,3.77,37.0,62204
11905147,2024-11-24T01:48:00.868000,40.1087,42.9051,4.2,10.0,119167
11905131,2024-11-24T01:11:51.401000,54.2871,-159.6168,3.3,35.0,5728
11905129,2024-11-24T00:34:43.800000,19.4645,-65.2691,3.73,63.0,40798
11906560,2024-11-24T00:30:25.518000,-15.5454,167.8007,4.5,159.91,195052
11905117,2024-11-23T23:55:54.209000,-55.584,158.4021,5.1,10.0,258214
11905126,2024-11-23T23:45:10.370000,19.5685,-65.2951,3.8,62.0,26845
11905159,2024-11-23T23:36:25.270000,19.6223,-65.2943,3.57,9.0,30850
11905125,2024-11-23T23:33:20.310000,19.6045,-65.2933,3.58,37.0,36252
11905112,2024-11-23T23:22:31.401000,40.2002,142.3949,5.1,55.257,234362
11905123,2024-11-23T23:04:37.320000,19.491,-65.3106,3.76,5.0,46848
11905127,2024-11-23T22:41:01.810000,19.6138,-65.2295,3.73,56.0,26009
11905121,2024-11-23T22:30:48.150000,19.6045,-65.394,3.99,33.0,44767
11905097,2024-11-23T21:47:51.786000,5.7972,124.3072,4.4,437.462,36904
11905066,2024-11-23T17:39:54.174000,54.3678,-161.0717,4.1,38.907,50501
11914838,2024-11-23T17:19:10.668000,23.7281,121.3866,4.1,10.21,1000668
11905033,2024-11-23T16:01:50.890000,18.5375,-66.608667,3.17,94.21,38247
11905031,2024-11-23T15:29:48.152000,43.5076,-127.7006,3.5,15.05,65156
11905012,2024-11-23T14:13:25.110000,-28.5718,-176.6536,4.7,10.0,378786
11904998,2024-11-23T12:07:57.613000,-2.9442,145.8493,4.8,10.0,9136
11904988,2024-11-23T10:47:50.678000,-2.8084,145.7523,5.1,10.0,11574
11904986,2024-11-23T10:25:35.232000,-2.8697,145.7214,5.1,10.0,17260
11915083,2024-11-23T10:06:58.603000,42.3595,80.5047,4.3,10.0,92717
11910559,2024-11-23T09:52:35.278000,51.5968,179.3207,3.8,73.326,65831
11904976,2024-11-23T08:33:02.940000,39.388,71.7688,4.8,5.089,245593
11904975,2024-11-23T08:10:12.520000,39.6596,46.5478,4.4,10.0,238287
11905042,2024-11-23T06:44:26.780000,51.0822,-176.2614,3.7,32.604,748516
11904911,2024-11-23T01:52:35.810000,19.179167,-155.488333,3.3,30.41,132800
11904909,2024-11-23T01:41:11.607000,54.7389,-156.7566,3.3,10.0,1918
11904889,2024-11-23T00:02:44.200000,19.1835,-155.4865,3.09,30.42,162728
11904864,2024-11-22T22:15:54.170000,34.058667,-118.8065,3.77,10.59,6899701
11904854,2024-11-22T21:52:58.213000,59.7448,-152.7273,3.8,83.3,163405
11904866,2024-11-22T18:40:29.776000,32.0487,140.8279,4.2,68.979,14612
11914528,2024-11-22T18:13:38.583000,52.3743,-178.4828,4.0,186.062,16372
11912676,2024-11-22T14:42:09.100000,29.8586,92.0847,4.3,7.624,3622829
11912688,2024-11-22T13:10:39.153000,-8.442,158.8344,4.2,75.77,32786
11904742,2024-11-22T12:40:19.019000,23.1252,120.2224,4.9,10.0,1461538
11904737,2024-11-22T12:16:24.840000,19.1705,-64.5788,3.78,26.0,145920
11904727,2024-11-22T11:59:22.429000,59.0796,-153.6192,3.2,107.1,40209
11915139,2024-11-22T09:48:18.856000,32.4614,130.9029,4.2,159.24,4844
11904693,2024-11-22T08:04:15.722000,54.5074,-159.7725,4.0,34.364,90698
11904678,2024-11-22T06:11:03.530000,19.5776,-65.19,3.6,77.0,31967
11904682,2024-11-22T05:43:31.502000,26.2377,125.024,4.5,10.0,21348
11904654,2024-11-22T03:44:40.893000,6.8423,126.5548,4.5,108.561,147183
11904636,2024-11-22T02:30:27.675000,-17.5859,-69.5258,4.9,165.843,987455
11904597,2024-11-22T00:03:15.283000,7.1019,-72.9334,4.3,183.216,38187
11904564,2024-11-21T21:57:02.630000,18.4521,-68.56,4.09,154.0,235392
11904528,2024-11-21T20:23:04.454000,43.2543,-126.9574,3.0,10.0,70850
11904469,2024-11-21T17:28:21.963000,31.7767,131.5927,4.8,35.0,40509
11904457,2024-11-21T16:31:00.028000,43.2422,-126.0087,3.1,10.0,82023
11913339,2024-11-21T16:18:22.062000,43.2086,-126.2965,3.2,10.0,75882
11913325,2024-11-21T15:47:44.758000,11.9564,-88.275,4.6,10.0,11965
11904439,2024-11-21T15:39:48.401000,11.7017,144.3333,5.0,10.0,1871011
11913313,2024-11-21T15:31:48.949000,12.3326,-88.2385,4.7,46.11,28763
11904460,2024-11-21T14:30:23.373000,41.0261,141.1442,4.5,55.353,176129
11904414,2024-11-21T14:17:34.785000,13.6374,145.3044,4.6,83.497,10622573
11910818,2024-11-21T14:01:26.213000,26.2038,124.8928,4.6,35.0,7406
11904399,2024-11-21T13:29:29.848000,-24.4606,-67.2613,4.3,187.458,4660
11910714,2024-11-21T13:11:32.949000,17.0941,145.7861,4.1,376.5,49019
11904384,2024-11-21T12:12:53.535000,-2.32,138.9634,5.2,35.773,17789
11904359,2024-11-21T08:15:56.500000,18.569667,-67.484333,3.25,6.02,47676
11910610,2024-11-21T07:28:16.641000,26.2379,124.9426,4.3,10.0,6772
11904353,2024-11-21T07:05:44.120000,18.5773,-67.5853,3.89,6.0,1168790
11910608,2024-11-21T06:15:49.160000,5.9793,125.8982,4.1,130.75,37303
11904330,2024-11-21T04:14:22.840000,18.6895,-67.545667,3.33,4.88,49299
11904305,2024-11-21T02:15:43.224000,54.8452,-162.0631,3.5,87.739,113023
11904570,2024-11-21T01:42:21.021000,79.7448,2.3153,4.5,10.0,30985
11904282,2024-11-21T00:26:47.190000,-23.0915,-69.0761,4.2,98.524,75769
11914946,2024-11-21T00:17:30.140000,-14.4702,166.8049,4.2,104.723,104711
11914927,2024-11-20T23:34:04.557000,12.1029,-88.1864,4.4,35.0,10214
11904253,2024-11-20T22:39:04.860000,19.643333,-65.2175,3.37,24.79,49728
11914227,2024-11-20T21:51:37.964000,-1.6531,-77.9327,3.7,184.136,1060664
11904245,2024-11-20T20:56:30.010000,16.748,-100.4306,4.3,10.0,53963
11904211,2024-11-20T18:13:46.904000,53.6746,-162.8804,3.6,36.859,207431
11911939,2024-11-20T18:01:00.788000,53.7442,-163.0427,3.9,36.036,16616
11904111,2024-11-20T10:24:03.574000,53.1576,159.9079,4.2,60.656,1566512
11904107,2024-11-20T09:00:24.480000,18.973667,-65.5385,3.12,38.77,79190
11904087,2024-11-20T08:42:05.729000,58.7927,-154.1227,3.1,99.2,124281
11904085,2024-11-20T08:09:51.060000,38.0348,141.7745,4.5,69.197,3156
11904065,2024-11-20T06:40:15.290000,41.0276,141.1143,4.9,10.0,1346180
11914718,2024-11-20T05:07:28.408000,-4.6962,153.2467,4.2,45.625,68212
11909624,2024-11-20T04:41:27.995000,33.9141,140.0364,4.1,138.581,5817205
11909531,2024-11-20T03:56:18.335000,51.0431,179.164,4.0,22.346,12445
11904024,2024-11-20T03:23:44.842000,57.786,-154.3479,3.2,40.7,133542
11904012,2024-11-20T02:01:58.581000,65.9084,-150.5525,3.0,11.1,2779184
11904013,2024-11-20T01:33:56.890000,18.1375,-65.629,3.45,127.0,36263
11912659,2024-11-20T00:05:07.518000,-30.2713,-177.5139,4.6,33.913,151188
11904000,2024-11-19T23:40:21.840000,18.1926,-67.2568,3.0,18.0,166545
11912685,2024-11-19T22:53:22.460000,39.9113,70.0544,4.2,41.004,155892
11903989,2024-11-19T22:46:44,31.106,-103.265,3.1,2.9852,90124
11903917,2024-11-19T18:36:11.645000,34.0768,138.3387,5.0,249.022,5817205
11911136,2024-11-19T18:31:01.570000,25.3644,142.6285,4.3,10.0,31089
11903911,2024-11-19T18:06:18.462000,-37.9389,-73.2033,4.0,22.863,261115
11911108,2024-11-19T17:19:14.320000,52.7443,-169.9398,3.9,14.511,12490
11903909,2024-11-19T17:08:13.060000,39.5795,75.0263,4.4,10.0,17834
11903943,2024-11-19T14:56:40.701000,14.5488,-90.7382,4.7,179.148,14983
11903970,2024-11-19T14:24:49.762000,18.6574,-69.0053,3.4,105.4,224869
11903830,2024-11-19T12:23:23.078000,25.7325,142.5252,4.6,10.0,132154
11903815,2024-11-19T10:27:44.704000,61.773,-149.7231,3.1,35.2,20528
11903810,2024-11-19T09:32:42.400000,18.418333,-67.321833,3.18,15.35,60293
11903809,2024-11-19T09:13:01.510000,17.993167,-67.311333,3.18,33.5,54408
11905926,2024-11-19T08:34:27.879000,-31.7313,-71.3928,4.0,42.85,7100156
11903802,2024-11-19T08:34:01.897000,6.141,126.1895,5.1,98.593,804353
11904648,2024-11-19T04:33:35.685000,-21.4598,-69.6014,4.1,32.325,7917256
11904632,2024-11-19T03:11:16.984000,-4.5104,153.4347,4.5,118.281,42043
11904614,2024-11-19T01:07:10.532000,31.9266,140.8768,4.7,54.639,46142
11903678,2024-11-18T19:28:01.937000,28.948,-98.302,3.9,3.6865,17145
11903645,2024-11-18T13:27:25.212000,24.1416,121.698,4.0,26.631,2050078
11910832,2024-11-18T12:51:06.350000,32.8399,138.8227,4.7,10.0,5817205
11903544,2024-11-18T10:22:06.876000,59.5945,-153.0301,3.3,115.2,40378
11903543,2024-11-18T07:25:11.488000,25.1481,142.6387,4.6,10.0,33864
11903603,2024-11-18T07:06:27.135000,29.8289,92.1085,4.5,10.0,434046
11903532,2024-11-18T07:01:59.172000,29.9378,92.2411,4.7,10.0,914118
11903541,2024-11-18T05:06:32.753000,-22.2715,-67.8699,4.4,173.974,10363
11903506,2024-11-18T04:57:44.055000,52.1422,-169.9978,3.8,51.443,34079
11903501,2024-11-18T04:17:40.860000,18.156667,-67.408167,3.21,5.89,53666
11909116,2024-11-18T03:07:41.731000,53.0723,159.9681,4.0,59.337,1051589
11903493,2024-11-18T02:56:59.450000,19.589,-65.358333,3.36,72.98,56218
11903487,2024-11-18T02:18:49.956000,15.097,147.1498,5.1,10.0,17692
11903481,2024-11-18T01:37:17.460000,18.189167,-67.271167,3.1,17.92,43012
11904320,2024-11-18T01:30:34.499000,-21.6549,-68.3636,4.3,127.926,4835
11903466,2024-11-17T23:45:08.880000,19.144167,-67.990667,3.32,24.99,258707
11903459,2024-11-17T23:01:10.713000,-1.7787,139.4504,4.8,10.0,9785
11903439,2024-11-17T20:45:07.237000,37.2211,68.8368,4.5,10.0,89973
11903421,2024-11-17T19:02:56.492000,-15.1804,-178.4087,4.4,425.17,26350861
11903415,2024-11-17T18:55:36.976000,-4.7992,153.2955,5.1,63.576,866714
11903384,2024-11-17T15:42:33.864000,60.1553,-152.4346,3.2,86.4,71378
11910492,2024-11-17T10:09:15.495000,30.4144,130.7834,4.4,42.812,25380
11903521,2024-11-17T09:24:22.778000,-4.3509,153.5805,4.2,98.551,50057
11908813,2024-11-17T08:31:07.320000,34.746,141.4673,4.3,10.0,15
11903307,2024-11-17T04:51:43.590000,62.6433,-148.8239,3.0,32.1,33807
11903298,2024-11-17T04:17:21.600000,34.143167,-117.495833,3.3,3.06,75438
11903296,2024-11-17T03:09:29.350000,18.290333,-67.4545,3.26,78.79,44597
11903282,2024-11-17T00:47:40.780000,19.6805,-65.2635,3.1,70.0,70472
11903277,2024-11-17T00:30:23.755000,42.4068,142.5839,4.2,114.869,166613
11903258,2024-11-16T22:17:04.400000,34.1425,-117.500167,3.47,2.79,6892100
11909138,2024-11-16T19:28:22.877000,-4.3429,153.4093,4.1,118.84,10049
11903929,2024-11-16T18:27:43.248000,-4.4544,153.4287,4.4,115.89,82548
11903225,2024-11-16T18:25:27.585000,6.8484,-73.1054,4.3,147.606,140810
11912461,2024-11-16T18:19:48.490000,13.0707,144.7771,4.5,55.611,5348644
11903922,2024-11-16T18:03:37.979000,46.1967,142.9345,4.2,344.028,486995
11912425,2024-11-16T16:45:05.881000,64.6331,-17.5621,4.2,14.041,29786
11903212,2024-11-16T16:40:18.220000,19.184333,-155.489667,3.1,31.65,86208
11903898,2024-11-16T16:19:12.212000,28.1821,128.7875,4.4,79.598,24315
11903203,2024-11-16T15:52:08.410000,36.1805,-89.660667,3.2,8.08,17030
11903204,2024-11-16T15:43:59.785000,-14.8219,167.2572,4.9,129.55,475780
11903196,2024-11-16T14:15:52.873000,-23.1064,-67.9729,4.5,134.316,75836
11903189,2024-11-16T13:47:35.807000,53.1113,159.8822,5.0,56.37,15810498
11903179,2024-11-16T13:02:07.873000,28.952,-98.292,3.5,3.7354,32692
11903177,2024-11-16T12:22:17.410000,41.0392,141.0132,5.0,9.94,762217
11903174,2024-11-16T11:58:32.568000,-5.3391,151.4016,4.9,93.831,225104
11903287,2024-11-16T11:51:26.197000,51.639,176.3671,4.4,32.768,26926
11903172,2024-11-16T11:28:42.100000,18.677667,-67.523,3.35,5.01,139602
11903158,2024-11-16T09:50:15.653000,17.7624,-61.4983,4.6,24.461,2140143
11903162,2024-11-16T09:48:47.530000,17.782,-61.4638,4.3,25.301,2316733
11903314,2024-11-16T08:46:47.703000,14.9106,-93.3963,4.0,36.354,15339
11903286,2024-11-16T06:30:13.025000,52.5396,-172.7022,3.9,279.704,720516
11903118,2024-11-16T05:01:57.499000,59.1034,-152.4237,3.2,49.4,29856
11903121,2024-11-16T05:01:53.230000,18.192,-67.278667,3.03,17.48,63602
11903115,2024-11-16T04:14:01.454000,28.987,-98.336,3.2,1.416,14752
11903089,2024-11-15T23:29:29.760000,18.0176,-68.2868,3.5,69.0,14098
11912270,2024-11-15T22:48:43.316000,52.2307,-173.5583,3.4,10.198,757646
11903061,2024-11-15T22:32:03.088000,17.7855,-61.4807,4.3,24.198,3119078
11903042,2024-11-15T21:39:00.210000,37.396833,-118.612,3.6,8.15,300947
11903039,2024-11-15T21:11:50.067000,17.7713,-61.5159,5.0,28.54,7351567
11903031,2024-11-15T20:16:15.940000,54.2365,-164.5558,3.9,72.605,212759
11903019,2024-11-15T18:03:43.085000,-4.5782,153.4185,4.6,112.769,63673
11902994,2024-11-15T17:58:50.524000,35.7634,140.7792,4.7,44.472,29
11903012,2024-11-15T17:57:24.538000,-4.5001,153.4014,4.5,114.981,82679
11911975,2024-11-15T17:50:45.978000,5.5633,126.6785,4.3,71.033,39247
11911971,2024-11-15T17:50:25.789000,5.5558,126.5322,4.1,58.154,39247
11902956,2024-11-15T15:41:05.650000,36.0525,140.8439,4.5,53.349,3080
11910479,2024-11-15T13:59:53.175000,-4.7631,153.2967,4.3,59.861,170193
11902898,2024-11-15T11:51:18.970000,28.948,-98.31,3.0,2.8564,43047
11902910,2024-11-15T10:51:25.546000,-5.6122,151.5265,4.6,51.718,91902
11912484,2024-11-15T09:11:02.560000,-4.8293,153.137,4.6,66.809,44625
11902897,2024-11-15T09:08:02.461000,43.674,-127.4647,3.4,10.0,63951
11908765,2024-11-15T08:46:06.577000,14.1835,145.6544,4.2,107.402,1191549
11902869,2024-11-15T08:05:48.296000,39.8411,15.5658,4.3,265.157,3154
11909220,2024-11-15T07:45:09.642000,-5.6835,152.025,4.6,48.263,121893
11902860,2024-11-15T06:29:30.730000,18.6015,-67.484333,3.08,6.22,63160
11911441,2024-11-15T06:26:31.061000,-4.6817,153.3884,4.4,53.627,46521
11902859,2024-11-15T06:25:26.450000,19.3845,-155.238333,3.05,2.18,23147
11902851,2024-11-15T05:28:30.644000,-4.7395,153.3133,6.6,56.0,8573956
11909114,2024-11-15T04:49:55.060000,52.0667,-171.7679,4.2,51.592,755028
11902831,2024-11-15T02:17:08.228000,51.7219,-173.6364,4.7,43.707,898942
11908139,2024-11-15T00:18:53.328000,25.3423,142.7027,4.6,23.354,63317
11902811,2024-11-15T00:11:58.400000,51.5589,-178.2863,5.1,57.395,2512928
11902788,2024-11-14T22:42:34.920000,19.063333,-155.366667,4.1,33.35,228011
11902767,2024-11-14T21:49:14.072000,51.7938,-178.5843,4.9,91.053,633470
11902919,2024-11-14T20:04:47.284000,-21.1174,-68.5953,4.3,136.38,7798931
11902702,2024-11-14T18:03:33.613000,28.946,-98.286,3.7,2.0264,53969
11903041,2024-11-14T17:11:19.705000,51.991,-173.69,3.6,11.406,711176
11902672,2024-11-14T16:09:09.050000,19.4485,-155.234667,3.7,28.23,285733
11902610,2024-11-14T11:15:12.381000,38.7407,142.6363,4.5,41.181,3348
11902588,2024-11-14T09:16:31.724000,16.47,-98.4401,5.0,41.058,97116
11902575,2024-11-14T07:58:13.695000,60.9293,-147.3821,3.0,20.6,65383
11907134,2024-11-14T07:07:14.875000,33.9375,141.6776,4.4,10.0,17220
11902559,2024-11-14T05:04:56.585000,-21.2124,-68.5865,4.3,135.978,7785708
11902500,2024-11-14T02:40:35.178000,38.173,-117.9166,4.3,14.2,1069949
11902508,2024-11-14T02:38:16.293000,23.8553,121.676,4.6,27.476,4609697
11902481,2024-11-14T01:08:20.452000,54.8012,-157.032,3.4,10.0,3525
