event_id,time_utc,latitude,longitude,magnitude,depth_km,max_amplitude_bhz
11796754,2024-01-29T14:23:20.821000,64.4717,-146.9518,3.3,8.7,7086018
11796753,2024-01-29T14:20:47.667000,64.4811,-146.965,3.4,9.4,7087843
11796800,2024-01-29T13:26:19.072000,-22.8753,-68.0994,4.1,147.783,61882
11796997,2024-01-29T13:08:59.950000,31.376,-114.259,3.14,5.96,12220
11799628,2024-01-29T12:06:49.363000,6.3936,123.9331,4.2,546.964,19502
11796721,2024-01-29T11:27:20.698000,64.4798,-146.9537,3.0,11.3,7085253
11796715,2024-01-29T09:26:50.940000,18.6471,-68.6985,3.91,116.0,282901
11796717,2024-01-29T09:22:24.090000,18.927,-65.5478,3.65,13.0,67556
11806211,2024-01-29T07:26:01.435000,52.2679,-173.3845,3.3,114.8,30390
11796704,2024-01-29T05:35:11.056000,65.6146,-165.275,3.3,5.9,7087140
11796673,2024-01-29T04:30:56.850000,19.282,-154.921494,3.1,39.529999,51903
11809323,2024-01-29T04:21:50.023000,41.2783,78.6764,4.1,10.0,53712
11809316,2024-01-29T04:05:22.220000,41.2534,78.6759,4.4,10.0,247565
11809304,2024-01-29T01:51:37.538000,41.0108,78.785,4.4,10.0,87736
11798442,2024-01-29T01:49:38.496000,-22.6246,-69.159,4.1,119.309,39099
11796604,2024-01-29T00:03:00.095000,39.4074,-119.6995,3.5,8.8,9298
11796583,2024-01-28T22:40:56.700000,19.2738,-64.6741,3.8,41.0,93756
11796581,2024-01-28T22:40:11.758000,19.191,-64.8195,3.0,9.792,93756
11796526,2024-01-28T20:47:54.230000,-23.9961,-66.8167,4.2,204.353,15871
11799519,2024-01-28T18:11:55.276000,23.6302,121.3397,4.9,7.388,16757154
11796412,2024-01-28T18:11:23.160000,23.6212,121.3245,5.1,7.2,16757154
11796391,2024-01-28T16:56:45.693000,64.4865,-146.9258,4.1,10.7,8005492
11806620,2024-01-28T12:18:41.256000,64.9443,-173.2484,3.1,15.9,4010
11796338,2024-01-28T12:07:40.570000,33.130667,-115.627,3.05,9.28,980668
11796334,2024-01-28T11:58:57.108000,31.668,-104.373,3.1,6.1316,91992
11796306,2024-01-28T09:52:20.268000,41.486,78.3344,4.4,10.0,243875
11796314,2024-01-28T09:23:23.311000,40.6984,15.4246,4.1,10.0,20071
11796284,2024-01-28T07:35:56.837000,-39.5464,-72.4597,4.4,87.794,7621749
11796265,2024-01-28T05:55:52.608000,11.3085,-86.1664,4.6,74.783,4243203
11796197,2024-01-28T03:52:49.610000,19.4057,-61.745,4.5,10.0,32756
11796136,2024-01-27T23:59:29.184000,35.5331,139.9558,5.1,70.051,5817205
11796128,2024-01-27T23:21:00.166000,-22.0823,-68.7329,4.2,118.139,18452
11799095,2024-01-27T22:42:55.447000,8.5116,126.2647,4.1,58.716,15341
11799100,2024-01-27T22:33:05.905000,-20.7912,-173.6034,4.3,10.0,14013
11796102,2024-01-27T22:04:18.480000,18.8956,-64.4781,3.69,24.0,61209
11796106,2024-01-27T22:01:54.789000,62.4643,-43.6335,4.4,10.0,28032
11796099,2024-01-27T21:51:30.427000,12.9353,-88.5583,4.2,68.112,539648
11796091,2024-01-27T21:34:21.660000,19.390667,-155.274167,3.03,2.07,30396
11796076,2024-01-27T20:39:00.921000,32.1414,-93.3221,3.6,8.879,41773
11800497,2024-01-27T19:05:24.233000,8.4119,126.8917,4.5,54.684,51933
11807942,2024-01-27T18:45:25.411000,5.0869,125.5611,4.5,181.731,20404
11796071,2024-01-27T16:44:27.578000,-14.9799,167.3402,4.5,119.519,733143
11795941,2024-01-27T09:03:04.049000,41.2136,78.6377,5.0,10.0,1553998
11795900,2024-01-27T05:55:34.661000,-19.8499,-69.364,4.1,77.321,7844500
11795899,2024-01-27T05:52:48.423000,14.0652,-90.619,6.1,90.0,1574012
11802685,2024-01-27T05:29:26.103000,42.3798,80.3352,4.3,10.0,66718
11795903,2024-01-27T05:28:45.074000,38.7612,70.392,4.5,16.13,91862
11799029,2024-01-27T04:15:42.385000,53.0558,172.0292,4.3,10.0,34505
11798981,2024-01-27T01:47:26.626000,-6.2994,120.2286,4.2,10.0,174308
11795775,2024-01-27T00:37:21.777000,41.152,78.537,4.1,10.0,254864
11800494,2024-01-27T00:25:56.032000,36.4179,141.261,4.3,34.404,2949
11795709,2024-01-26T21:28:13.530000,38.791167,-122.7575,4.18,2.78,135578
11799151,2024-01-26T21:18:33.487000,26.204,-110.5173,4.1,10.0,4839
11795662,2024-01-26T19:50:45.870000,19.158167,-155.490833,3.0,33.12,28562
11807096,2024-01-26T19:44:10.666000,37.443,141.9884,4.3,32.123,7211
11795649,2024-01-26T18:31:45.109000,-21.8097,-68.6473,4.4,128.138,18173
11800460,2024-01-26T16:00:31.821000,41.2554,78.5544,4.5,10.0,150822
11795546,2024-01-26T15:00:25.278000,39.3284,15.3318,4.4,272.127,3455
11799437,2024-01-26T14:06:06.333000,26.8289,128.3594,4.2,35.824,1019402
11795503,2024-01-26T13:28:28.769000,56.7669,-154.2794,3.1,44.3,50917
11795492,2024-01-26T12:05:36.743000,41.2621,78.9039,4.4,10.0,769085
11795490,2024-01-26T11:40:45.119000,41.2585,78.8037,4.6,10.0,1437958
11807874,2024-01-26T10:36:46.192000,41.1536,78.7309,4.5,10.0,234825
11795505,2024-01-26T10:16:48.517000,41.3228,78.777,4.4,10.0,631046
11802210,2024-01-26T08:18:00.880000,41.2934,78.6178,4.2,10.0,504193
11795453,2024-01-26T07:38:48.272000,60.8482,-138.2116,3.3,3.096,953016
11795436,2024-01-26T06:22:16.085000,-32.9763,-71.5506,4.6,50.351,9064745
11795402,2024-01-26T05:44:33.780000,19.195333,-155.459667,3.1,31.38,36809
11795439,2024-01-26T05:40:04.386000,37.1491,136.8406,4.5,10.0,137780
11805669,2024-01-26T02:37:17.143000,51.1982,-179.4996,3.2,35.0,27444
11795366,2024-01-26T02:26:06.454000,41.3275,78.8006,4.1,10.0,641220
11795354,2024-01-26T02:18:50.700000,19.2716,-64.7515,3.8,42.0,74627
11798929,2024-01-26T02:16:06.922000,53.0384,170.9437,4.1,10.0,19733
11795349,2024-01-26T01:55:14.922000,41.2599,78.6437,4.7,10.0,661857
11795340,2024-01-26T01:14:34.532000,41.2663,78.6845,4.4,10.0,165694
11795328,2024-01-26T01:10:47.769000,63.1193,-150.9303,3.1,130.5,7085444
11799135,2024-01-26T00:53:06.355000,40.4077,142.1662,4.0,53.737,15794
11799143,2024-01-26T00:32:38.505000,37.3687,136.7764,4.1,9.336,51593
11796267,2024-01-26T00:17:32.354000,41.2744,78.739,4.4,8.814,379754
11795312,2024-01-25T23:50:40.773000,9.5312,-83.7184,4.4,55.183,1133664
11795296,2024-01-25T22:38:10.386000,41.1999,78.5959,4.4,10.0,1706463
11795282,2024-01-25T22:08:05.260000,13.2268,-89.357,4.7,80.334,2488246
11799133,2024-01-25T21:12:33.064000,41.1887,78.6544,4.1,10.459,193317
11795271,2024-01-25T21:11:07.624000,41.2271,78.6302,4.0,10.0,318474
11795238,2024-01-25T20:01:27.370000,41.2627,78.8624,5.3,10.0,14709785
11799467,2024-01-25T19:43:23.518000,31.4888,139.7619,4.5,10.0,29451
11795217,2024-01-25T19:38:11.660000,31.692,-104.29,3.2,6.6971,55448
11795198,2024-01-25T18:58:13.051000,-21.8198,-68.5046,5.0,123.525,231332
11795174,2024-01-25T17:51:58.843000,-24.1328,-67.1456,4.7,177.048,38223
11795143,2024-01-25T17:00:43.411000,11.7346,43.3724,5.4,10.0,9984995
11795078,2024-01-25T16:09:06.878000,61.7802,-146.715,3.5,20.0,7086266
11800463,2024-01-25T15:33:32.631000,-4.0094,141.8376,4.3,107.535,2274
11806907,2024-01-25T09:41:10.327000,9.3386,-70.3853,4.4,10.0,2259976
11795003,2024-01-25T08:59:59.706000,41.226,78.8787,4.2,10.0,591259
11804549,2024-01-25T05:00:25.079000,41.104,78.5794,4.3,10.0,271711
11795265,2024-01-25T04:59:22.956000,41.3326,78.7653,4.3,10.0,718990
11794876,2024-01-25T03:43:19.970000,34.111667,-117.3115,4.5,15.78,1621631
11794858,2024-01-25T01:43:50.877000,41.2756,78.6744,4.5,10.0,856494
11794837,2024-01-25T01:24:34.948000,41.2167,78.5806,4.9,10.0,1768024
11794856,2024-01-25T01:13:37.442000,41.232,78.703,4.1,10.0,271551
11794778,2024-01-24T22:21:49.385000,41.1209,78.6302,5.1,10.0,3995012
11794818,2024-01-24T21:50:10.909000,41.172,78.627,4.1,10.0,89592
11794758,2024-01-24T21:40:49.546000,58.5221,-155.2541,3.5,128.1,45741
11797161,2024-01-24T21:18:48.074000,-19.2803,-174.4391,4.2,151.056,4975882
11794752,2024-01-24T21:14:14.410000,-40.3977,176.4329,4.4,23.375,37633
11794742,2024-01-24T21:01:06.076000,31.3412,-103.077,3.1,5.0,2448
11794734,2024-01-24T20:35:09.172000,41.34,78.8508,4.2,10.0,1109485
11794731,2024-01-24T20:05:03.359000,41.1299,78.5428,4.4,10.0,905526
11794727,2024-01-24T19:59:55.646000,41.1597,78.5965,4.1,10.0,228814
11794698,2024-01-24T19:43:21.427000,64.4811,-146.9401,3.3,10.2,6861592
11794714,2024-01-24T19:33:23.223000,41.2785,78.6618,4.2,10.0,239162
11794704,2024-01-24T18:45:17.259000,41.3989,78.885,4.4,10.0,740806
11797813,2024-01-24T18:12:54.176000,32.4355,141.8085,4.4,10.0,23239
11797794,2024-01-24T17:49:08.745000,41.2563,78.6516,4.5,10.0,182590
11794644,2024-01-24T17:35:38.533000,40.4976,142.0319,4.4,61.224,32641
11799788,2024-01-24T16:35:51.499000,6.1253,126.0905,4.3,133.308,35050
11794750,2024-01-24T16:20:14.615000,41.2721,78.6928,4.0,10.0,249642
11801673,2024-01-24T15:04:17.552000,41.2214,78.5797,4.4,5.099,268979
11794550,2024-01-24T15:02:52.443000,52.2294,176.4324,4.6,119.163,109285
11794788,2024-01-24T15:01:21.645000,41.273,78.6265,4.6,10.0,838162
11794536,2024-01-24T14:39:19.224000,-4.0857,141.2074,5.0,67.683,15581
11794974,2024-01-24T14:30:11.583000,-40.2982,176.272,4.5,10.0,42743
11794531,2024-01-24T14:18:37.018000,-40.2643,176.388,5.1,10.0,683206
11808209,2024-01-24T13:57:44.758000,37.9233,137.5649,4.2,10.0,32296
11794517,2024-01-24T13:36:23.954000,13.9349,144.6994,4.6,151.599,6035108
11794509,2024-01-24T12:12:29.254000,31.8303,131.9452,4.4,36.94,12229
11801792,2024-01-24T09:43:22.877000,41.1999,78.5466,4.1,8.837,355309
11794479,2024-01-24T09:38:58.998000,-24.0993,-66.8278,4.2,196.551,2758
11794478,2024-01-24T09:02:00.972000,26.145,-110.6236,4.3,10.0,4541
11794457,2024-01-24T08:06:40.032000,26.2192,-110.7465,4.7,10.0,10825
11794453,2024-01-24T08:05:10.409000,-22.1872,-68.6463,5.3,113.11,1086280
11794438,2024-01-24T06:51:50.488000,26.1848,-110.7302,4.5,10.0,10108
11794431,2024-01-24T06:27:17.932000,-22.9242,-174.8835,5.0,10.0,41369
11794425,2024-01-24T06:10:41.101000,63.5874,-147.3535,3.3,0.1,6512667
11794426,2024-01-24T06:06:49.240000,18.710667,-66.401833,3.01,55.27,76963
11796664,2024-01-24T04:58:28.049000,41.268,78.7106,4.3,10.0,128752
11794413,2024-01-24T04:56:25.023000,53.4965,160.3844,4.6,55.748,3371033
11796658,2024-01-24T03:56:27.251000,41.2216,78.6309,4.0,10.0,88792
11796654,2024-01-24T02:54:04.639000,41.2124,78.6336,4.4,10.0,419707
11796647,2024-01-24T02:39:02.309000,41.5961,75.6471,4.3,10.0,132964
11796623,2024-01-24T02:16:33.257000,41.2632,78.698,4.2,10.0,280656
11794354,2024-01-24T02:01:04.460000,17.9326,-66.2916,3.4,14.0,7319742
11807281,2024-01-24T01:59:13.733000,41.4516,78.8765,4.0,10.0,411353
11794346,2024-01-24T01:48:31.282000,26.005,-110.875,4.8,10.0,21686
11796588,2024-01-24T01:35:19.069000,41.4293,78.829,4.4,10.0,742460
11794322,2024-01-24T00:37:22.661000,65.0544,-152.2137,4.1,12.6,1451156
11804415,2024-01-24T00:15:30.297000,41.2112,78.7128,4.2,10.0,131592
11804428,2024-01-24T00:04:12.155000,-20.8781,-173.5006,4.9,10.0,27053
11802013,2024-01-23T23:54:40.005000,41.3735,78.6863,4.3,4.274,229327
11794321,2024-01-23T23:50:06.334000,41.271,78.5626,4.5,10.0,504429
11807686,2024-01-23T23:27:45.762000,41.3512,78.8873,4.1,10.0,1318016
11794295,2024-01-23T23:09:52.898000,-34.4819,-70.4998,4.6,121.805,6658304
11794313,2024-01-23T22:23:26.812000,41.2966,78.805,4.4,10.0,203995
11794271,2024-01-23T21:50:43.696000,41.4184,78.7955,4.4,10.0,1297017
11804242,2024-01-23T21:41:52.189000,52.7698,-170.9776,3.3,180.283,26849
11794269,2024-01-23T21:33:49.385000,42.4495,145.0641,5.1,33.218,1290388
11805355,2024-01-23T21:26:57.126000,26.1367,-110.5,4.4,10.0,9441
11797383,2024-01-23T20:42:30.108000,53.5719,160.7313,4.2,46.298,422854
11794247,2024-01-23T20:38:13.026000,41.1299,78.5932,5.2,10.0,7939934
11794252,2024-01-23T19:40:15.708000,41.2192,78.4406,4.6,10.0,291977
11794240,2024-01-23T19:20:18.563000,41.398,78.8923,4.1,10.0,522786
11794231,2024-01-23T19:11:41.410000,41.3288,78.7314,4.5,10.0,481746
11797281,2024-01-23T17:25:44.419000,41.242,78.6499,4.1,10.0,192464
11794119,2024-01-23T16:06:56.113000,-30.1626,-72.1556,4.6,10.514,393581
11794141,2024-01-23T16:06:24.008000,-29.7782,-178.4639,4.9,125.704,415040
11794105,2024-01-23T15:22:26.387000,25.2791,141.3262,5.0,144.706,1269612
11804248,2024-01-23T15:15:16.237000,52.3329,-165.7429,3.1,10.0,133119
11806718,2024-01-23T14:30:17.986000,6.1179,125.9406,4.5,148.334,62661
11794154,2024-01-23T14:08:54.064000,41.2928,78.6887,4.3,5.059,261543
11794150,2024-01-23T13:47:18.515000,41.379,78.7015,4.5,4.118,182609
11806684,2024-01-23T13:36:22.680000,41.221,78.6582,4.4,4.395,184567
11794484,2024-01-23T12:51:52.138000,-16.7544,-69.8477,4.4,168.976,39585
11794063,2024-01-23T12:09:29.651000,41.2619,78.8153,4.6,10.0,1219220
11794477,2024-01-23T11:31:35.041000,41.1838,78.6607,4.4,10.0,118890
11794470,2024-01-23T11:07:05.849000,41.3247,78.7778,4.2,10.0,696651
11794463,2024-01-23T10:05:58.690000,41.2916,78.6778,4.3,10.0,119619
11797179,2024-01-23T09:47:20.843000,41.2567,78.6735,4.4,10.0,279034
11794046,2024-01-23T09:24:48.855000,41.2818,78.7086,4.7,10.0,1513165
11794047,2024-01-23T09:23:22.062000,41.2157,78.6563,4.6,10.0,1513165
11794043,2024-01-23T09:07:13.179000,41.3136,78.6862,4.9,10.0,1554679
11797203,2024-01-23T07:19:17.537000,41.1846,78.6917,4.3,10.0,245619
11804786,2024-01-23T06:57:14.007000,52.2183,-165.2346,3.0,16.66,125635
11794040,2024-01-23T06:41:09.982000,41.1596,78.6372,4.3,10.0,277980
11804788,2024-01-23T06:03:17.359000,52.386,-177.0782,3.5,12.216,624459
11794033,2024-01-23T05:05:05.735000,-30.1714,-72.3672,4.5,1.296,161171
11807213,2024-01-23T04:31:02.110000,41.2653,78.7671,4.1,10.0,110420
11793998,2024-01-23T04:30:58.404000,32.4784,141.896,4.6,10.0,20874
11795398,2024-01-23T04:25:48.479000,41.1723,78.6573,4.5,10.0,546336
11807196,2024-01-23T04:21:22.937000,41.3721,78.8506,4.3,10.0,546336
11795394,2024-01-23T04:13:32.412000,41.23,78.5883,4.1,10.0,296887
11793977,2024-01-23T04:01:22.322000,41.3613,78.8068,4.7,10.0,2551895
11806560,2024-01-23T03:52:34.080000,41.3681,78.9221,4.0,10.0,921845
11793963,2024-01-23T03:52:21.749000,41.3649,78.7635,4.4,10.0,921845
11793935,2024-01-23T03:09:00.230000,17.896167,-66.810167,3.0,11.73,66325
11806557,2024-01-23T02:58:38.976000,41.4586,78.7392,4.2,10.0,92664
11795368,2024-01-23T02:11:23.996000,41.236,78.5683,4.4,10.0,362157
11793918,2024-01-23T01:58:31.815000,41.117,78.5808,4.0,10.0,540552
11806545,2024-01-23T01:52:56.447000,41.3509,78.747,4.5,10.0,488974
11794934,2024-01-23T01:52:13.357000,41.4304,79.0021,4.1,10.0,691839
11806542,2024-01-23T01:43:15.975000,41.2081,78.6355,4.0,10.0,107513
11806534,2024-01-23T01:40:23.607000,41.2468,78.6902,4.6,10.0,137336
11793906,2024-01-23T01:18:41.720000,41.2623,78.7101,5.3,10.0,5131088
11793891,2024-01-23T00:37:12.280000,18.8151,-64.5286,3.4,4.0,89190
11797496,2024-01-23T00:22:28.281000,41.3688,78.891,4.2,8.833,353433
11793884,2024-01-23T00:12:40.167000,41.1899,78.6491,4.7,10.0,490551
11797503,2024-01-23T00:06:50.743000,41.1384,78.4702,4.0,10.0,247995
11793873,2024-01-22T23:56:19.611000,41.1752,78.5542,4.8,10.0,569221
11797507,2024-01-22T23:55:34.640000,41.1675,78.5915,4.5,9.183,569221
11797510,2024-01-22T23:45:41.592000,34.3042,135.7257,4.2,67.382,148366
11797524,2024-01-22T23:44:28.615000,41.2605,78.6373,4.2,5.941,133259
11793855,2024-01-22T23:19:26.276000,41.2067,78.7009,5.5,10.0,6863881
11793850,2024-01-22T23:03:25.504000,41.336,78.7655,4.6,7.409,1286526
11793848,2024-01-22T22:56:41.684000,41.241,78.6174,4.4,10.0,434531
11793894,2024-01-22T22:40:26.351000,41.224,78.6032,4.4,10.0,231049
11793834,2024-01-22T22:30:11.376000,-30.209,-72.1669,5.4,10.0,2112532
11793878,2024-01-22T22:20:04.138000,41.1837,78.6216,4.2,10.0,390505
11793829,2024-01-22T22:09:00.188000,41.3363,78.7099,4.3,10.0,515987
11797568,2024-01-22T21:49:15.709000,41.2838,78.6414,4.5,9.645,452591
11793817,2024-01-22T21:43:05.727000,41.2371,78.723,5.2,10.0,5274169
11793865,2024-01-22T21:38:36.584000,41.3296,78.8771,4.5,10.0,5274169
11797576,2024-01-22T21:25:43.445000,41.2177,78.6482,4.2,10.0,105061
11797583,2024-01-22T21:21:02.786000,41.121,78.5479,4.2,9.296,215774
11793812,2024-01-22T21:16:44.640000,41.2049,78.6,4.9,10.0,633493
11797589,2024-01-22T21:12:42.415000,41.1795,78.5181,4.0,7.168,633493
11797595,2024-01-22T21:04:18.933000,41.2691,78.6723,4.2,6.728,244569
11793806,2024-01-22T20:57:13.133000,41.3188,78.8126,4.9,10.0,1489539
11796811,2024-01-22T20:48:35.535000,41.2936,78.6642,4.1,10.0,276356
11793797,2024-01-22T20:29:31.005000,41.255,78.7239,4.9,10.0,1565611
11796849,2024-01-22T20:08:46.558000,41.1415,78.6075,4.1,10.0,173389
11796792,2024-01-22T19:59:53.368000,41.216,78.6498,4.2,10.0,179483
11799460,2024-01-22T19:40:36.529000,41.2429,78.6727,4.7,10.0,651463
11793779,2024-01-22T19:36:47.834000,41.2085,78.6438,5.5,10.0,3769212
11796777,2024-01-22T19:31:49.102000,41.2543,78.6301,4.3,10.0,246419
11796385,2024-01-22T19:29:07.041000,27.3387,143.133,4.3,10.0,35469
11796775,2024-01-22T19:21:10.621000,41.1729,78.5641,4.3,10.0,471573
11796502,2024-01-22T19:20:20.794000,41.1798,78.6301,4.4,10.0,471573
11796505,2024-01-22T19:17:10.555000,41.3479,78.8597,4.2,10.0,410399
11793769,2024-01-22T19:05:50.061000,6.8566,-73.0861,4.7,152.431,42369
