event_id,time_utc,latitude,longitude,magnitude,depth_km,max_amplitude_bhz
11896050,2024-10-22T00:55:10.585000,1.1182,-79.3631,3.2,10.0,1061438
11896043,2024-10-22T00:24:20.266000,59.2959,-137.2962,3.0,10.274,546501
11903778,2024-10-21T22:35:36.872000,50.4095,-173.3564,3.8,10.0,708915
11901565,2024-10-21T18:07:24.537000,50.544,178.4057,4.0,10.0,13821
11895881,2024-10-21T14:11:32.872000,42.7601,143.6798,4.6,118.661,691042
11901392,2024-10-21T11:59:14.461000,54.1641,159.4316,4.3,122.317,500039
11895809,2024-10-21T07:51:05.028000,61.8566,-149.9848,3.0,23.0,17995
11895795,2024-10-21T05:35:49.196000,52.6667,172.4989,5.0,43.229,1349422
11896040,2024-10-21T03:55:06.872000,27.8486,140.1928,4.2,342.963,110032
11895793,2024-10-21T03:04:16.669000,52.7916,-166.7358,4.1,35.0,5049475
11895743,2024-10-21T00:32:11.130000,33.060167,-117.972833,3.56,5.85,68259
11903728,2024-10-21T00:10:26.991000,78.3863,6.5664,4.5,10.0,94545
11903719,2024-10-21T00:06:39.589000,-5.2397,152.6559,4.6,41.582,51279
11902532,2024-10-20T23:27:24.347000,-28.522,136.0341,4.3,10.0,20785
11895724,2024-10-20T23:11:58.080000,33.046667,-117.980833,3.16,5.85,36391
11895722,2024-10-20T22:59:40.692000,-30.8915,-68.7295,5.7,107.059,7608856
11902522,2024-10-20T22:57:13.188000,29.8315,92.454,4.1,10.0,2265822
11895701,2024-10-20T21:34:38.225000,52.0046,158.9627,4.4,52.195,1696088
11901401,2024-10-20T20:43:02.243000,13.498,-90.8056,4.3,63.721,36423
11895688,2024-10-20T20:39:33.285000,63.2835,-151.0882,3.0,4.5,16735
11895666,2024-10-20T18:43:06.002000,55.4905,-163.9465,4.0,204.995,21999
11895411,2024-10-20T18:05:25.762000,-4.1673,152.7611,4.5,72.575,207731
11895404,2024-10-20T17:44:49.716000,39.3464,73.5829,4.6,10.0,30239
11901383,2024-10-20T17:34:10.617000,-5.0607,152.8101,4.4,40.228,25317
11901393,2024-10-20T16:20:41.025000,-9.3889,161.4662,4.5,10.0,129266
11901388,2024-10-20T15:21:55.016000,51.1509,-170.2602,4.0,35.0,6285
11895364,2024-10-20T15:07:45.888000,66.3225,-157.5984,3.2,16.6,108497
11895315,2024-10-20T10:21:29.830000,19.185667,-155.493833,3.26,30.74,197716
11895305,2024-10-20T09:03:08.140000,18.0065,-65.374167,3.36,7.01,474513
11901288,2024-10-20T08:24:28.031000,35.1566,140.5191,4.4,38.008,5817205
11895289,2024-10-20T08:02:37.802000,-29.1675,-71.0128,4.7,68.255,7116572
11895239,2024-10-20T03:49:15.882000,-19.6549,-69.1223,4.1,112.469,8035799
11895198,2024-10-20T01:23:48.890000,17.959833,-66.901333,3.04,11.38,52903
11902514,2024-10-19T23:40:13.839000,-16.1262,167.8555,4.1,175.655,97574
11895177,2024-10-19T23:37:48.826000,42.9381,145.0497,4.6,109.239,32871
11902509,2024-10-19T23:02:34.502000,-30.061,-177.006,4.5,10.0,116911
11895424,2024-10-19T22:26:15.835000,-26.3158,-68.8537,4.6,106.629,188897
11895169,2024-10-19T22:23:04.403000,63.0865,-150.3313,3.2,101.7,29049
11895170,2024-10-19T22:21:47.610000,18.2713,-67.6003,3.59,132.0,43185
11895427,2024-10-19T21:54:31.313000,58.3393,-155.1642,3.5,235.5,162681
11895454,2024-10-19T15:03:46.773000,60.6297,-147.7811,3.2,16.7,58501
11901175,2024-10-19T13:38:02.997000,38.7938,72.0148,4.6,10.0,28248
11895462,2024-10-19T13:35:32.251000,38.9758,72.5609,4.5,10.0,28248
11895172,2024-10-19T12:56:55.190000,43.8862,-129.3357,3.8,10.0,44869
11901089,2024-10-19T11:13:14.083000,52.9277,160.1777,4.1,46.181,505346
11901081,2024-10-19T10:56:44.671000,-28.4576,-176.5716,4.2,10.0,68170
11900993,2024-10-19T03:31:50.807000,52.0731,157.5026,4.3,130.692,111452
11895537,2024-10-18T22:56:21.418000,42.992,142.2655,4.2,118.892,46981
11895541,2024-10-18T22:35:56.599000,-28.6,-71.3943,3.7,36.647,6711294
11897301,2024-10-18T20:40:49.406000,-28.1005,-70.793,4.3,47.462,169371
11895559,2024-10-18T19:59:41.304000,54.9229,-163.6186,4.4,95.052,515093
11895135,2024-10-18T16:37:28.300000,19.543667,-65.430833,3.37,64.07,52108
11895123,2024-10-18T14:49:59.476000,25.4932,141.0794,4.5,146.065,181080
11901521,2024-10-18T13:59:54.473000,52.0872,-173.7656,3.7,19.918,759273
11895098,2024-10-18T11:45:24.483000,60.0732,-141.0845,3.0,9.7,768770
11895087,2024-10-18T09:42:44.659000,56.7821,-156.3988,3.3,7.7,150267
11895090,2024-10-18T09:19:02.700000,17.964667,-65.3775,3.21,8.86,68243
11895085,2024-10-18T09:18:22.971000,25.22,142.799,5.4,10.0,523426
11902567,2024-10-18T07:32:51.792000,13.1544,143.9187,4.3,143.831,614930
11895075,2024-10-18T07:17:17.481000,12.1315,-89.1156,4.5,10.0,18363
11902572,2024-10-18T07:03:17.213000,38.4156,142.1667,4.3,64.697,8954
11895071,2024-10-18T05:50:19.107000,47.5451,-129.0179,3.1,10.0,42630
11901046,2024-10-18T05:09:15.349000,10.2375,-85.9504,4.3,31.131,14006
11895054,2024-10-18T04:38:07.288000,40.2403,142.2895,5.2,60.402,472977
11895021,2024-10-18T00:58:27.567000,43.6671,-125.7349,5.0,4.37,533709
11895705,2024-10-17T22:56:28.106000,-3.2106,139.7529,4.4,46.637,6059
11894943,2024-10-17T18:50:07.020000,17.9495,-65.3735,3.16,9.63,53984
11894966,2024-10-17T18:17:35.005000,-6.6173,72.6629,4.7,10.0,1475172
11894952,2024-10-17T17:02:46.507000,51.9311,-173.6479,3.7,9.818,787194
11894905,2024-10-17T16:37:14.354000,56.6363,-154.4724,3.1,47.5,147916
11900884,2024-10-17T15:33:06.473000,52.2156,-169.2014,3.2,42.95,5045975
11894903,2024-10-17T14:50:32.744000,19.7131,-75.9796,4.6,17.589,1645560
11894900,2024-10-17T14:25:47.794000,54.6195,-156.9448,3.4,30.3,3492
11900837,2024-10-17T14:23:47.377000,-15.4168,167.5797,4.1,157.761,406709
11900835,2024-10-17T14:12:13.718000,33.4567,142.1286,4.4,32.528,9677
11894877,2024-10-17T13:14:18.003000,-0.6616,-79.7068,3.6,58.679,1060859
11894840,2024-10-17T11:44:26.048000,31.617,-104.004,3.5,8.0096,10468
11902604,2024-10-17T11:14:50.649000,14.8212,-92.7782,4.2,63.24,27756
11894814,2024-10-17T10:36:43.716000,61.445,-150.7156,3.1,42.3,25618
11894818,2024-10-17T10:33:46.355000,-27.954,-176.5401,5.0,54.576,171588
11894810,2024-10-17T10:07:00.097000,-27.9071,-176.3512,4.9,10.0,137739
11894811,2024-10-17T09:58:04.340000,5.9769,125.9122,4.6,147.032,147659
11901700,2024-10-17T09:20:23.367000,52.4653,-168.7245,3.7,46.02,5045718
11902569,2024-10-17T09:10:07.969000,9.0536,40.0971,4.5,10.0,1124016
11894764,2024-10-17T04:31:25.602000,-16.9242,-69.9946,4.2,184.339,28061
11902517,2024-10-17T04:01:57.334000,33.5614,141.8574,4.2,10.0,5508
11894734,2024-10-17T03:18:52.410000,18.316667,-68.131,3.01,5.21,34721
11894728,2024-10-17T03:14:35.847000,61.2645,-156.5657,3.0,81.0,1839
11894725,2024-10-17T02:40:17.690000,17.9721,-65.3771,3.64,10.0,938550
11894722,2024-10-17T02:33:12.550000,18.005333,-65.378833,3.38,12.14,324160
11894713,2024-10-17T02:18:34.507000,-14.0295,167.9405,5.0,10.0,760057
11902546,2024-10-17T02:07:23.629000,16.0418,-98.3805,4.1,10.0,36088
11902486,2024-10-17T00:54:26.070000,15.7444,-98.4332,4.2,10.0,15899
11894692,2024-10-17T00:47:21.870000,62.6643,-149.8626,3.1,4.7,37574
11894695,2024-10-16T22:49:52.295000,-27.7452,-176.4416,4.4,10.0,66412
11894664,2024-10-16T22:23:02.514000,41.1386,78.5139,5.2,10.0,2423667
11894655,2024-10-16T21:52:04.060000,20.036333,-155.518833,3.3,12.08,174627
11894727,2024-10-16T20:48:58.645000,55.1148,-159.4059,3.7,11.704,45294
11894644,2024-10-16T20:11:28.237000,9.148,40.1287,4.6,10.0,2806186
11900353,2024-10-16T19:46:51.253000,16.5337,-98.2312,4.3,29.491,79749
11894621,2024-10-16T18:59:39.232000,-27.8499,-176.4086,5.0,10.0,173776
11895871,2024-10-16T14:29:36.482000,10.5508,-85.0775,4.3,65.437,888645
11894563,2024-10-16T13:58:21.064000,24.0195,121.6565,4.8,35.0,12530074
11901976,2024-10-16T12:40:32.753000,52.7422,-163.6241,3.1,10.0,5134
11894577,2024-10-16T11:10:20.761000,51.9485,-173.6054,3.5,2.332,785874
11894497,2024-10-16T09:40:00.216000,52.6775,-163.4802,5.3,10.0,80824
11894494,2024-10-16T08:53:21.431000,35.9826,139.9501,4.6,81.155,5817205
11894484,2024-10-16T08:06:54.526000,60.3442,-151.3044,3.2,33.7,60619
11894471,2024-10-16T07:17:55.456000,63.5086,-148.971,3.0,0.0,217639
11902757,2024-10-16T06:28:39.740000,-16.5175,167.813,4.5,223.162,277631
11894468,2024-10-16T05:58:03.169000,-3.7226,151.955,4.8,10.0,936584
11894371,2024-10-15T23:48:27.774000,55.1278,-159.4158,3.5,10.0,34451
11902552,2024-10-15T23:09:34.017000,-29.3578,-176.6104,4.4,10.0,123707
11894361,2024-10-15T22:38:46.418000,-29.4165,-177.1631,5.0,64.219,1101693
11894320,2024-10-15T19:34:29.167000,-27.4948,-69.5415,4.3,112.558,365622
11894318,2024-10-15T18:49:07.126000,24.3396,125.5749,4.5,37.973,21074
11902330,2024-10-15T16:13:16.877000,52.7755,-167.014,4.0,39.234,5044998
11902324,2024-10-15T15:58:12.723000,52.6245,-166.9203,3.9,29.232,5045395
11902315,2024-10-15T15:53:12.024000,-10.645,-77.7796,4.6,91.607,86354
11901456,2024-10-15T14:12:07.422000,54.2949,-160.7416,3.2,35.0,6163
11893947,2024-10-15T13:46:46.910000,19.272333,-67.385167,3.25,11.03,54242
11893975,2024-10-15T10:43:13.875000,61.3039,-150.0256,3.0,40.0,35402
11893986,2024-10-15T09:32:16.594000,16.1965,-98.2687,4.5,10.0,131403
11902333,2024-10-15T09:01:40.391000,33.1723,-5.142,4.5,10.0,219509
11894029,2024-10-15T04:15:08.663000,60.6022,-146.9096,3.1,19.9,164700
11894034,2024-10-15T03:12:58.290000,17.913167,-64.7855,3.2,17.25,39933
11894041,2024-10-15T02:11:31.410000,52.0191,-169.3048,3.2,35.0,9038
11894058,2024-10-15T00:10:49.978000,10.3705,-86.3117,4.7,10.0,116357
11894070,2024-10-14T23:15:24.433000,63.7864,-149.5803,3.0,4.7,65485
11901003,2024-10-14T21:37:30.750000,-21.1206,-68.9962,4.2,115.386,7975949
11894082,2024-10-14T21:30:19.810000,-3.2523,139.1898,4.5,10.0,3368
11900999,2024-10-14T21:23:56.863000,-4.9323,152.751,4.4,49.728,20536
11894108,2024-10-14T19:08:47.226000,53.1508,-164.5915,3.1,10.0,6447
11894116,2024-10-14T18:50:29.628000,39.8416,78.6477,4.4,10.0,56907
11900145,2024-10-14T16:47:47.648000,27.3416,86.7989,4.0,10.0,86477
11894135,2024-10-14T16:24:28.517000,19.2386,-70.2773,4.3,25.238,1489098
11900118,2024-10-14T15:52:02.322000,52.6265,161.2256,4.4,10.0,193299
11894168,2024-10-14T13:17:15.039000,24.1213,121.8502,4.3,33.588,9818332
11894170,2024-10-14T13:08:12.282000,13.738,-89.0315,4.4,187.105,45375
11893901,2024-10-14T11:52:53.788000,30.0511,131.0517,4.9,41.471,47417
11893896,2024-10-14T10:45:58.120000,35.4882,140.0015,4.8,75.334,5817205
11893893,2024-10-14T09:18:52.188000,28.7984,-112.8734,4.2,10.0,93042
11893874,2024-10-14T07:40:09.894000,-17.7479,-179.9459,4.9,614.52,27625459
11893871,2024-10-14T06:09:16.497000,53.093,-164.5255,3.2,31.642,10888
11893851,2024-10-14T05:59:40.540000,31.366501,-117.290169,3.21,9.56,4668
11893835,2024-10-14T04:15:45.766000,55.8922,-152.0783,3.0,11.1,5277
11893830,2024-10-14T03:21:51.021000,-20.2094,-69.3292,4.6,101.556,8587413
11899879,2024-10-14T02:26:38.441000,33.0584,139.7676,4.4,130.035,22005
11893809,2024-10-14T02:18:23.470000,19.270333,-155.415167,3.2,30.41,137309
11893783,2024-10-13T22:11:01.416000,69.2581,-144.9725,3.0,0.0,20177
11893784,2024-10-13T22:05:36.349000,10.4931,-86.1153,4.3,18.809,57384
11893767,2024-10-13T20:45:54.813000,60.0498,-152.9435,3.0,110.6,33574
11893765,2024-10-13T20:34:41.833000,68.9819,-145.5674,3.4,11.8,17016
11894214,2024-10-13T20:15:46.171000,31.4165,-115.3927,3.0,10.0,6476
