event_id,time_utc,latitude,longitude,magnitude,depth_km,max_amplitude_bhz
11822884,2024-03-30T06:56:46.991000,-21.5458,-68.5614,4.1,136.487,7813203
11830340,2024-03-30T06:49:42.895000,53.7181,-164.9467,3.3,54.102,5046905
11822826,2024-03-30T04:33:31.450000,19.3865,-68.2955,3.5,51.0,298806
11822814,2024-03-30T04:00:45.432000,62.3616,-149.1324,3.3,3.4,107810
11822818,2024-03-30T03:54:10.444000,-24.8759,-68.244,4.5,95.006,7395469
11831794,2024-03-30T02:16:30.391000,52.2657,-174.3644,3.4,184.092,19885
11822792,2024-03-30T00:49:04.598000,-22.5557,-66.3105,4.4,256.042,6904
11822783,2024-03-30T00:42:24.651000,62.4342,-151.1176,3.0,13.2,100381
11832574,2024-03-29T19:55:42.005000,-2.5906,139.0892,4.3,27.616,1554
11822524,2024-03-29T19:27:34.980000,18.838,-65.273167,3.22,18.28,38880
11832566,2024-03-29T19:24:34.948000,26.4959,-110.6335,4.2,10.0,5314
11830967,2024-03-29T18:18:51.350000,51.5948,-176.623,3.1,55.058,141774
11822481,2024-03-29T14:53:33.606000,11.7698,-88.7161,4.4,10.0,73832
11822403,2024-03-29T14:40:56.125000,-27.9567,-178.1077,5.4,10.0,1903595
11827100,2024-03-29T13:58:15.567000,6.8548,-73.061,4.0,151.045,10631
11827080,2024-03-29T11:11:18.241000,22.7647,121.4307,4.2,11.047,259913
11822326,2024-03-29T06:29:33.834000,-16.8483,168.015,5.0,10.0,441497
11822630,2024-03-29T04:38:41.170000,5.4232,-77.1372,4.4,41.556,13889
11822314,2024-03-29T03:02:29.967000,9.5397,-69.904,4.3,13.324,2073336
11822283,2024-03-29T02:34:58.484000,31.068,-107.443,3.5,10.0,3373
11822281,2024-03-29T02:09:59.769000,13.6934,144.6201,4.4,153.812,11215800
11822245,2024-03-28T23:23:45.564000,9.6432,-69.9719,4.9,9.072,16716205
11828459,2024-03-28T21:36:07.005000,6.8313,-73.0523,4.3,156.698,5568
11822132,2024-03-28T19:56:38.553000,20.1299,-157.5181,3.2,10.505,21002
11832217,2024-03-28T17:34:16.396000,52.051,178.3889,3.2,116.2,2521148
11832215,2024-03-28T13:05:36.471000,53.7386,-168.4776,3.0,149.5,177131
11822289,2024-03-28T11:18:15.117000,53.3487,-164.1809,3.0,35.0,148464
11822286,2024-03-28T11:13:08.212000,53.3338,-164.2397,3.8,10.0,152105
11821931,2024-03-28T06:37:17.461000,-17.7391,-69.163,4.3,155.956,3081289
11830561,2024-03-28T04:11:13.730000,53.8581,-163.9442,3.2,35.0,159316
11830562,2024-03-28T03:43:06.192000,51.1116,-178.5494,3.3,35.0,2354284
11821755,2024-03-27T21:19:37.221000,46.3314,12.8746,4.3,8.955,204904
11825958,2024-03-27T20:30:45.439000,25.781,142.2884,4.3,33.96,156682
11825956,2024-03-27T19:38:17.610000,-14.9152,166.8323,4.5,44.204,1325748
11829831,2024-03-27T16:31:39.494000,53.4723,-163.6247,3.2,35.0,151932
11830222,2024-03-27T15:29:39.158000,-24.452,-69.5754,4.6,75.089,7389059
11829827,2024-03-27T13:30:15.636000,52.3976,-169.9142,3.5,51.208,26523
11821538,2024-03-27T10:38:16.605000,-22.1184,-67.305,4.8,174.895,22167
11832804,2024-03-27T07:36:16.680000,12.9444,143.7176,4.3,154.182,1656722
11821491,2024-03-27T06:20:24.594000,63.095,-150.8251,3.3,109.8,42019
11832783,2024-03-27T05:37:28.794000,13.3309,-89.867,4.3,59.316,37540
11821485,2024-03-27T05:08:27.674000,-23.6207,-68.032,4.9,130.134,721472
11821482,2024-03-27T04:15:27.047000,33.0468,140.0147,4.4,140.465,176900
11821483,2024-03-27T04:13:07.880000,19.192,-64.7981,3.51,28.0,65475
11824617,2024-03-27T04:05:13.462000,13.2517,145.3659,4.7,35.0,13492620
11829124,2024-03-27T03:35:16.353000,61.4744,-146.5349,3.0,37.1,148481
11821462,2024-03-27T03:35:15.731000,61.4924,-146.5508,3.1,34.827,148481
11821437,2024-03-27T00:24:46.644000,12.0377,-89.3288,4.7,10.0,98254
11830142,2024-03-26T22:06:51.628000,-29.8945,-179.3717,4.0,340.667,32718
11821382,2024-03-26T21:06:06.826000,35.4847,140.3993,4.6,48.913,5817205
11821297,2024-03-26T18:33:17.961000,13.3139,-89.2871,4.3,72.624,637301
11824774,2024-03-26T17:40:48.566000,12.1046,144.0965,4.5,37.116,534196
11832371,2024-03-26T10:09:56.724000,12.5917,144.8206,4.5,10.0,658011
11821083,2024-03-26T09:37:15.185000,-20.6273,-174.1986,5.3,14.482,90202
11821072,2024-03-26T08:30:03.080000,19.5416,-68.7226,3.68,16.0,281707
11821092,2024-03-26T07:59:13.461000,-35.357,-69.5599,4.4,188.025,32466
11821056,2024-03-26T06:57:48.475000,-10.146,161.1106,4.9,66.468,163025
11820959,2024-03-26T00:30:02.362000,43.3911,-127.0917,3.9,10.0,49296
11828201,2024-03-25T23:07:36.365000,51.8931,177.5574,3.3,11.163,10332
11820819,2024-03-25T17:24:27.537000,-10.1278,160.9994,4.5,64.217,80313
11820804,2024-03-25T17:10:28.342000,61.1876,-152.2848,3.1,10.1,315003
11823570,2024-03-25T13:44:03.018000,-10.3527,161.4028,4.3,81.831,63871
11820699,2024-03-25T10:13:35.779000,23.9283,121.6626,4.4,43.255,3218367
11821712,2024-03-25T07:43:56.739000,12.7084,-89.409,4.4,39.019,23534
11820614,2024-03-25T07:14:02.260000,37.077167,-121.183,3.14,6.43,18973261
11820617,2024-03-25T07:08:25.960000,19.070667,-66.093333,3.17,13.9,45859
11820608,2024-03-25T06:25:53.110000,18.802833,-65.349333,3.4,8.06,44864
11823771,2024-03-25T04:37:37.585000,53.5634,-164.5405,4.0,35.0,213266
11827938,2024-03-25T03:09:23.488000,51.4853,-175.1698,3.4,35.0,22829
11827942,2024-03-25T02:25:29.565000,50.2706,178.3771,3.5,10.0,6943
11820578,2024-03-25T02:21:44.481000,12.095,143.9361,5.2,10.0,6105063
11829394,2024-03-24T23:04:09.039000,-17.4203,166.9483,4.7,10.0,186267
11820513,2024-03-24T19:50:11.404000,-19.4557,-70.1068,5.1,78.904,9710612
11827883,2024-03-24T19:43:15.131000,51.6777,-172.4737,3.0,35.0,24252
11822385,2024-03-24T18:12:46.586000,17.0918,145.8747,4.2,10.616,3918
11827879,2024-03-24T14:09:10.202000,50.3294,176.9803,3.3,35.0,4003
11820435,2024-03-24T13:12:29.188000,-17.7321,176.0865,4.8,61.728,27715362
11820350,2024-03-24T07:06:57.050000,19.235833,-155.3865,3.6,33.6,119668
11820344,2024-03-24T06:22:24.010000,8.7717,126.5104,5.2,51.049,438087
11820511,2024-03-24T05:07:45.564000,51.563,177.8843,3.8,66.618,57364
11827581,2024-03-24T02:49:44.140000,51.3278,179.975,3.3,51.819,55460
11820325,2024-03-24T02:08:14.748000,-21.1588,-68.6372,4.3,143.52,7768973
11820321,2024-03-24T01:28:47.132000,11.9119,-88.8109,4.2,10.0,41805
11822276,2024-03-23T23:30:16.081000,27.213,140.2038,4.0,467.009,39847
11820273,2024-03-23T23:11:53.360000,-28.9504,-70.4353,4.5,104.057,1460841
11820246,2024-03-23T20:19:39.090000,18.521833,-67.377667,3.03,19.32,70693
11827828,2024-03-23T20:09:35.684000,53.7216,-167.2849,3.2,106.677,201544
11820290,2024-03-23T19:36:12.475000,-24.2457,-67.2966,4.7,196.594,42509
11820228,2024-03-23T18:34:48.170000,18.933,-65.417167,3.21,12.81,105012
11821253,2024-03-23T17:23:16.741000,-22.2059,-70.4007,3.9,25.585,7770732
11827830,2024-03-23T16:52:36.984000,54.3853,-159.7005,3.1,35.0,11380
11820212,2024-03-23T16:34:39.500000,18.829,-67.450833,3.14,8.13,50037
11820199,2024-03-23T15:37:12.560000,41.9642,-119.5899,3.11,5.0,5953
11827822,2024-03-23T15:05:46.239000,54.4357,-159.7569,3.1,29.323,21611
11829971,2024-03-23T15:00:48.659000,8.3234,126.5372,4.2,74.005,20595
11820194,2024-03-23T14:29:25.410000,-24.3352,-67.2587,4.7,186.452,11249
11827823,2024-03-23T14:18:24.015000,54.4203,-159.7054,3.0,10.0,10003
11820165,2024-03-23T10:52:47.060000,18.0753,-66.3335,3.64,137.0,605343
11820150,2024-03-23T09:39:58.456000,61.5202,-151.446,3.2,76.9,61731
11820151,2024-03-23T09:39:20.342000,65.0246,-164.1729,3.4,10.5,10114
11820127,2024-03-23T07:45:18.840000,19.184833,-155.490167,3.4,32.43,31949
11820098,2024-03-23T05:42:35.180000,18.275833,-65.380833,3.18,10.34,63377
11826091,2024-03-23T05:03:35.783000,13.9961,144.9538,4.1,154.702,1548499
11820082,2024-03-23T04:18:42.784000,-16.1308,168.0123,4.9,183.292,401335
11820084,2024-03-23T03:45:31.393000,41.1972,78.397,4.4,10.0,115452
11820051,2024-03-23T01:53:49.604000,6.0647,123.8885,4.0,553.226,20564
11820047,2024-03-23T01:41:15.561000,41.2292,78.4348,4.3,10.0,711643
11820029,2024-03-22T23:31:49.930000,35.4598,136.7704,4.6,35.982,5817205
11827320,2024-03-22T22:54:28.756000,51.1373,-175.0388,3.3,33.446,23963
11823420,2024-03-22T21:37:25.754000,13.5295,144.4103,4.2,137.228,3961143
11819956,2024-03-22T21:03:04.355000,41.2138,78.647,4.1,10.0,736778
11827314,2024-03-22T20:51:22.169000,52.1748,-173.3951,3.2,13.977,19585
11819885,2024-03-22T18:52:41.070000,19.2951,-64.6746,3.76,34.0,110801
11819880,2024-03-22T18:30:12.962000,61.9847,-150.722,3.1,59.7,39416
11819881,2024-03-22T17:56:03.553000,37.511,137.4935,4.3,8.769,115452
11822085,2024-03-22T14:51:57.653000,14.0123,144.6606,4.0,202.984,728712
11819794,2024-03-22T13:39:21.309000,-33.7307,-72.5527,4.2,10.0,7997322
11819928,2024-03-22T13:36:30.378000,50.1276,179.997,3.9,37.295,25696
11819783,2024-03-22T11:51:32.156000,53.3975,-163.7172,4.0,19.601,199541
11819776,2024-03-22T11:11:18.462000,-29.7419,-177.7084,4.8,48.742,5666328
11829954,2024-03-22T09:48:55.160000,-21.242,-173.903,4.4,10.0,13044
11819759,2024-03-22T09:42:46.983000,56.5724,-156.7093,3.0,74.5,17799
11827426,2024-03-22T08:14:55.609000,52.7559,-166.6683,3.5,5.286,197973
11826044,2024-03-22T07:15:26.894000,53.4297,-163.6694,3.5,23.305,183635
11826042,2024-03-22T07:12:49.017000,53.513,-163.753,3.4,27.713,192216
11819720,2024-03-22T06:14:20.550000,18.163833,-66.903667,3.06,22.1,197541
11819745,2024-03-22T05:44:02.424000,40.5189,142.0239,4.4,57.73,54070
11819713,2024-03-22T05:36:28.946000,53.453,-163.6881,4.6,16.67,199822
11819684,2024-03-22T03:47:05.088000,39.3587,71.8155,5.1,10.0,100502
11827420,2024-03-22T03:47:03.255000,52.6056,-166.8952,3.3,10.0,241746
11819647,2024-03-22T00:38:52.823000,62.5575,-149.2165,3.4,66.5,160608
11819652,2024-03-21T21:26:20.201000,54.2888,-161.0202,3.9,35.0,56221
11819550,2024-03-21T21:16:59.732000,-30.0511,-71.7545,4.1,44.188,3074450
11819498,2024-03-21T18:36:07.340000,18.234333,-67.129167,3.14,80.1,44468
11819477,2024-03-21T17:46:39.630000,31.060833,-116.6415,3.1,11.63,10987
11822378,2024-03-21T16:09:18.984000,-25.792,-71.0574,4.5,10.889,7633332
11820185,2024-03-21T13:56:14.998000,-20.8538,-69.0262,4.5,117.033,7857979
11819288,2024-03-21T10:49:52.218000,24.063,121.546,4.7,25.587,14763929
11826986,2024-03-21T09:55:09.326000,54.2097,-159.8583,3.3,10.0,6919
11826036,2024-03-21T06:09:42.894000,15.9553,145.4247,3.8,389.012,9370
11819206,2024-03-21T04:18:52.320000,20.154833,-155.573667,3.1,39.45,73355
11826996,2024-03-21T03:47:05.496000,52.4054,-171.6027,3.0,9.089,19519
11822638,2024-03-21T03:02:42.051000,-10.4108,161.463,4.4,69.431,101660
11822681,2024-03-21T02:00:01.178000,-15.8768,167.3953,4.5,69.326,4591168
11819175,2024-03-21T01:51:43.700000,18.3163,-65.7486,3.69,131.0,781313
11819120,2024-03-21T00:08:02.844000,35.9739,139.748,5.2,45.002,5817205
11819090,2024-03-20T21:49:05.490000,18.756,-67.444333,3.21,8.79,52917
11826785,2024-03-20T21:13:03.269000,51.5478,-173.1584,3.6,35.0,21068
11819086,2024-03-20T21:08:08.372000,26.0918,-110.6844,4.1,10.0,5948
11819052,2024-03-20T20:25:46.360000,60.3511,-150.3748,3.3,44.0,50372
11818929,2024-03-20T16:38:23.420000,31.412667,-115.383833,3.57,5.77,18885
11818907,2024-03-20T15:09:49.600000,35.645833,-118.320167,3.26,7.91,302670
11818843,2024-03-20T11:28:00.410000,18.582333,-67.168167,3.16,40.93,55106
11818840,2024-03-20T11:07:28.626000,-31.2012,-70.8429,4.0,99.927,115752
11818981,2024-03-20T10:34:35.601000,51.6334,179.8226,3.6,10.0,260533
11829956,2024-03-20T07:48:19.649000,13.8529,144.796,4.2,158.089,1093802
11818741,2024-03-20T07:38:00.390000,19.240167,-155.391833,3.05,32.65,68699
11826428,2024-03-20T07:08:46.390000,53.84,-164.327,3.1,27.786,199314
11818653,2024-03-20T00:40:47.160000,17.808333,-68.5915,3.36,20.4,34147
11818636,2024-03-19T23:40:13.710000,44.3495,-115.1956,3.3,18.88,30271
11818624,2024-03-19T23:01:28.800000,17.877667,-66.923167,3.06,13.22,153259
11818499,2024-03-19T17:52:24.875000,11.9564,-62.0271,4.5,141.697,498556
11818466,2024-03-19T16:14:16.863000,59.1474,-138.516,4.6,10.9,2986400
11829266,2024-03-19T14:30:08.221000,-10.2334,161.0694,4.4,89.143,77871
11829232,2024-03-19T14:15:26.360000,-7.6114,146.7987,4.6,9.022,41843
11818408,2024-03-19T12:16:26.084000,62.0095,-151.4238,3.9,82.0,36256
11818404,2024-03-19T11:20:28.327000,23.781,121.7913,4.9,18.018,2889525
11826210,2024-03-19T09:33:15.503000,50.7196,-173.9823,3.0,10.0,20342
11821073,2024-03-19T09:04:01.695000,53.0941,-167.2637,3.6,46.403,221725
11821040,2024-03-19T08:28:54.231000,51.3991,-177.8146,3.5,52.553,161712
11818381,2024-03-19T08:28:28.270000,18.408,-66.031833,3.33,127.59,63659
11821026,2024-03-19T05:52:01.247000,13.5333,-90.9598,4.1,77.04,26366
11826186,2024-03-19T03:48:03.236000,51.3665,-178.2696,3.4,35.0,57933
11826201,2024-03-19T03:17:06.619000,64.1336,-173.3258,3.1,15.3,7649
11818319,2024-03-19T01:15:07.244000,41.7456,143.6763,4.5,45.182,1759126
11826181,2024-03-19T01:09:57.620000,52.1654,-169.2029,3.0,35.0,26729
11820594,2024-03-19T00:01:07.115000,-27.3734,-69.7213,4.1,116.591,375955
11818287,2024-03-18T23:57:52.720000,36.621667,-121.229333,3.17,4.07,18973778
11818288,2024-03-18T23:57:26.920000,36.624167,-121.235,3.27,5.46,18973778
11818274,2024-03-18T23:11:41.357000,37.1766,-114.9466,3.1,9.5,8862
11818282,2024-03-18T23:05:02.250000,18.085,-67.9348,3.55,119.0,33485
11818241,2024-03-18T21:52:28.805000,-20.7171,-69.3184,4.1,90.446,8085779
11825505,2024-03-18T18:48:51.919000,50.1409,-179.9687,3.4,10.0,18095
11820437,2024-03-18T17:53:34.855000,14.3709,144.2063,4.4,10.428,765271
11818142,2024-03-18T17:37:19.180000,14.305,144.1943,4.6,13.312,1087905
11818117,2024-03-18T16:12:34.179000,31.3103,130.517,4.5,129.261,69537
11821180,2024-03-18T14:59:59.413000,-22.4661,-174.4378,4.1,10.0,33984
11818016,2024-03-18T10:08:54.535000,8.4554,-84.1576,4.5,10.0,71444
11820628,2024-03-18T09:49:27.634000,35.6069,140.1978,4.4,65.803,5817205
11817985,2024-03-18T09:23:31.404000,-20.3897,-69.2309,4.3,122.072,8224540
11818375,2024-03-18T07:26:19.507000,38.4067,69.4641,4.2,10.0,94074
11820550,2024-03-18T04:35:26.304000,-29.988,-177.4598,4.5,35.0,326254
11818339,2024-03-18T02:10:39.076000,38.5898,70.4125,4.1,14.051,25146
11818332,2024-03-18T01:39:31.936000,-22.2017,-176.5987,4.5,150.796,46109
11817902,2024-03-18T00:45:47.063000,64.6558,-17.7271,4.7,10.0,107329
11825222,2024-03-17T21:32:21.457000,51.8665,-173.6103,3.2,60.9,35286
11817786,2024-03-17T18:50:20.306000,35.6172,140.27,4.2,51.09,5817205
11825246,2024-03-17T18:39:50.617000,51.5573,177.3154,3.1,35.0,4660
11817775,2024-03-17T17:25:18.296000,37.3231,141.2082,4.2,59.382,16450
11817762,2024-03-17T16:43:49.020000,18.833333,-67.390667,3.05,5.92,66790
11817760,2024-03-17T16:35:42.300000,18.664333,-66.345,3.09,72.28,98167
11817756,2024-03-17T16:33:28.830000,18.584333,-66.7575,3.12,88.16,98167
11817683,2024-03-17T13:36:28.972000,14.3075,144.1152,4.4,10.0,934272
11825277,2024-03-17T11:26:04.792000,53.8319,-161.8215,3.2,19.4,10969
11817772,2024-03-17T11:22:13.881000,53.0204,-166.8105,3.7,43.518,203163
11817654,2024-03-17T11:10:16.669000,-3.3398,148.6541,5.3,10.0,20548
11817641,2024-03-17T10:08:40.283000,59.8911,-152.9297,3.4,91.9,47134
11817637,2024-03-17T09:31:52.820000,18.527833,-66.4005,3.1,108.91,38412
11817631,2024-03-17T08:58:54.610000,14.2812,144.2169,4.7,10.0,1434674
11822791,2024-03-17T07:31:38.884000,24.8184,122.0402,4.3,105.842,940598
11817606,2024-03-17T07:11:05.950000,12.4653,-87.6106,4.3,63.847,1681107
11820881,2024-03-17T06:15:34.251000,6.4888,126.0652,4.4,35.0,349400
11817608,2024-03-17T05:30:52.871000,17.1574,-68.2359,3.1,10.0,6481
11819604,2024-03-17T04:48:27.354000,-30.3609,-178.1788,4.5,68.131,433949
11817575,2024-03-17T04:03:20.864000,12.3675,-87.6465,4.9,68.481,6151673
11817561,2024-03-17T02:50:33.014000,44.3319,-114.8298,3.03,10.0,13008
11817547,2024-03-17T01:45:45.673000,53.1842,-167.5487,4.2,59.353,210136
11822803,2024-03-17T00:48:34.758000,41.3945,141.7347,4.2,72.586,17813
11817533,2024-03-17T00:44:02.874000,12.3779,-87.6478,5.6,48.0,8927297
11817534,2024-03-17T00:41:10.840000,17.860833,-65.599,3.5,6.09,717355
11817474,2024-03-16T21:17:04.733000,37.1351,141.4676,5.3,47.649,11395
11827414,2024-03-16T18:58:09.414000,6.7884,-73.0908,4.3,159.68,10014
11825063,2024-03-16T18:38:30.950000,51.9124,178.0128,3.1,137.387,13262
11817443,2024-03-16T17:53:52.066000,57.3928,-155.8189,3.2,72.2,19245
11817455,2024-03-16T16:39:07.676000,10.6671,-86.4266,4.5,25.004,206458
11817448,2024-03-16T16:38:03.913000,43.9635,-129.2685,3.3,12.037,40697
11817429,2024-03-16T16:35:26.899000,53.9862,-161.8584,4.0,10.0,19082
11825036,2024-03-16T16:30:51.282000,52.0217,-174.5115,3.1,86.063,20204
11827375,2024-03-16T15:38:55.908000,-30.021,-176.3739,4.6,10.0,99609
11817417,2024-03-16T15:23:10.174000,57.3101,-156.1201,3.8,6.0,52422
11817407,2024-03-16T14:17:43.402000,55.7736,-158.6847,3.2,53.4,32457
11820207,2024-03-16T12:41:28.256000,52.5029,-164.0466,3.0,10.0,2774
11817359,2024-03-16T08:03:12.520000,18.1191,-65.7948,3.65,10.0,3787995
11817342,2024-03-16T06:37:39.390000,19.169833,-155.483833,3.24,32.1,76726
11826355,2024-03-16T06:29:34.814000,53.0679,-173.5547,3.0,211.958,20463
11817335,2024-03-16T06:11:33.210000,19.167,-155.486667,3.31,31.8,57711
11826353,2024-03-16T02:42:26.389000,51.5059,-175.5213,3.2,35.0,145773
11818203,2024-03-16T02:25:15.640000,31.117,-116.668667,3.3,5.74,9407
11817314,2024-03-16T01:58:55.359000,-41.0911,174.4094,4.2,59.082,2364225
11817165,2024-03-15T20:57:29.999000,57.0381,-151.0431,3.2,0.1,5459
11817102,2024-03-15T18:46:14.957000,39.3283,-94.6473,3.5,1.0,18619
11817173,2024-03-15T18:10:31.590000,53.5454,-162.3725,3.3,10.0,16642
11824118,2024-03-15T18:05:54.039000,51.2576,-179.478,3.4,35.0,36143
11817097,2024-03-15T17:54:37.408000,-24.195,-67.3916,4.0,199.261,16401
11817072,2024-03-15T17:01:50.080000,19.292,-155.375333,3.3,4.65,58722
11816946,2024-03-15T08:04:56.710000,18.818,-64.379,3.84,17.0,621573
11816909,2024-03-15T06:31:01.820000,40.4117,143.7547,4.7,24.888,63164
11821568,2024-03-15T06:19:02.541000,6.829,-73.0474,4.0,152.662,5160
11816901,2024-03-15T06:06:45.430000,18.2973,-68.8146,3.89,128.0,279707
11819092,2024-03-15T04:54:51.113000,13.0468,143.9548,4.3,128.255,1841112
11816882,2024-03-15T03:19:27.558000,47.788,-113.7561,3.0,10.0,3299
11816880,2024-03-15T03:13:58.475000,12.901,-88.5183,4.9,63.337,1820961
11816873,2024-03-15T02:47:15.531000,41.3202,78.351,4.4,10.0,208623
11816860,2024-03-15T01:54:30.316000,55.1123,-161.8234,3.0,89.259,35199
11817064,2024-03-15T00:54:52.495000,41.9448,-119.5881,3.0,5.0,3766
11816613,2024-03-14T15:14:35.698000,37.096,141.1294,5.6,44.0,9347
11816622,2024-03-14T14:22:31.146000,41.2174,142.5578,4.3,58.558,48309
11816563,2024-03-14T12:20:39.032000,-14.86,167.3379,4.8,162.274,1514350
11816508,2024-03-14T09:37:51.885000,41.4598,142.0446,4.6,63.273,104656
11816503,2024-03-14T09:17:20.240000,18.6058,-67.5051,3.3,9.0,595114
11821547,2024-03-14T07:34:42.952000,43.5583,143.555,4.3,7.897,44097
11816430,2024-03-14T05:52:30.028000,62.8544,-150.508,3.9,101.6,364305
11816871,2024-03-14T04:51:31.865000,33.2247,137.6646,4.4,336.856,5817205
11816393,2024-03-14T03:06:47.902000,42.9571,18.6952,5.4,17.448,1674817
11816304,2024-03-13T23:05:04.208000,-19.7072,-71.0479,4.6,8.933,7846968
11816305,2024-03-13T22:50:12.624000,-19.7291,-71.0624,4.4,25.326,7778304
11816308,2024-03-13T22:38:03.303000,-19.7551,-71.0371,4.3,21.908,7804804
11816303,2024-03-13T22:14:58.868000,-19.7616,-71.0452,4.3,23.536,7797831
11816299,2024-03-13T22:10:33.047000,-19.7102,-71.2575,5.0,12.529,7874195
11816298,2024-03-13T22:10:23.091000,-19.72,-71.0084,4.8,19.859,7874195
11820852,2024-03-13T18:38:12.527000,12.9769,143.3864,4.1,201.519,373763
11820501,2024-03-13T18:07:41.044000,45.8528,-106.8559,3.0,0.0,14343
11825074,2024-03-13T15:25:51.534000,6.5004,125.7625,4.6,151.761,171235
11816140,2024-03-13T14:47:00.999000,55.0812,-157.1803,3.3,40.3,5500
11816136,2024-03-13T13:52:38.405000,24.3753,121.9776,3.7,28.261,837276
11816141,2024-03-13T13:36:54.545000,24.3601,121.9352,4.1,36.36,3557391
11816080,2024-03-13T11:24:42.107000,37.059,141.3001,4.6,48.32,3235
11816022,2024-03-13T09:30:05.011000,-18.5737,-69.2814,5.3,110.208,7956191
11816001,2024-03-13T07:08:44.441000,27.6357,129.8053,4.6,26.798,44231
11816070,2024-03-13T06:49:20.270000,39.037,74.3995,4.2,10.0,13806
11815970,2024-03-13T04:20:12.659000,0.9113,-90.8147,4.6,10.0,26787397
11816325,2024-03-13T04:12:16.293000,-27.0488,-69.285,4.1,122.462,7707772
11816316,2024-03-13T03:43:54.218000,51.5337,176.203,4.1,20.0,30324
11818692,2024-03-13T01:10:49.262000,36.979,141.6031,4.4,50.048,3806
11825071,2024-03-12T23:24:02.266000,-29.5296,-176.946,4.2,34.57,214244
11815888,2024-03-12T23:04:38.072000,51.5683,-175.1008,3.6,35.0,55599
11823072,2024-03-12T22:54:13.708000,-15.0469,-173.3145,4.7,25.495,199477
11815842,2024-03-12T20:56:50.948000,51.5731,-175.1246,4.6,37.858,303592
