event_id,time_utc,latitude,longitude,magnitude,depth_km,max_amplitude_bhz,tsunami_flag_usgs
11907337,2024-11-30 21:36:05.908,13.0543,143.9264,4.7,132.912,11463187,0
11907300,2024-11-30 18:40:35.900,19.479833,-155.3975,4.3,20.59,1119024,0
11907311,2024-11-30 18:34:56.733,-18.3641,-69.6619,4.8,118.268,7789332,0
11915917,2024-11-30 16:24:15.891,33.3736,132.4044,4.1,51.372,13288,0
11915914,2024-11-30 16:01:25.729,-30.7736,-178.8699,4.5,84.601,56351,0
11915908,2024-11-30 15:54:52.775,-13.7016,167.0095,4.3,215.132,51568,0
11913276,2024-11-30 10:59:26.447,-0.8176,29.2153,4.4,10.0,1596887,0
11907249,2024-11-30 09:32:41.098,40.093,77.6063,4.4,10.0,33595,0
11907201,2024-11-30 09:07:01.883,23.8314,123.383,5.2,19.908,355093,0
11907196,2024-11-30 08:46:15.515,25.286,126.0534,5.7,41.499,864858,0
11913527,2024-11-30 05:58:21.284,15.4004,145.5471,4.1,225.106,275887,0
11907125,2024-11-30 05:09:57.590,19.5721,-65.211,3.78,116.0,36339,0
11907115,2024-11-30 04:26:52.769,-23.2005,-67.8573,4.2,159.336,13147,0
11907111,2024-11-30 04:22:28.332,6.6663,-73.0851,4.4,162.202,57722,0
11907104,2024-11-30 04:11:13.390,62.0038,-150.8827,3.7,63.9,180992,0
11907107,2024-11-30 04:04:09.140,19.012667,-66.821167,3.24,27.65,31016,0
11916772,2024-11-30 03:40:01.515,14.1306,145.3089,4.4,93.23,6037430,0
11916779,2024-11-30 02:41:17.920,10.1206,-86.3751,4.3,10.0,9289,0
11907071,2024-11-30 02:04:59.574,40.3205,142.2796,4.3,55.099,19518,0
11907050,2024-11-30 00:52:29.475,37.0404,136.474,4.8,10.0,625368,0
11907068,2024-11-29 22:29:18.476,53.2923,159.4806,4.3,108.317,1142718,0
11907008,2024-11-29 21:03:25.570,19.5913,-65.4338,3.79,48.0,66971,0
11906951,2024-11-29 14:28:12.843,52.6309,159.6513,4.2,66.434,5791078,0
11912795,2024-11-29 08:49:11.713,-8.9112,159.212,4.2,40.121,265705,0
11906893,2024-11-29 08:31:33.107,69.0359,-145.6074,3.1,0.1,27192,0
11906874,2024-11-29 06:14:25.420,35.547667,-96.743167,3.25,6.14,4519,0
11906822,2024-11-28 23:54:57.842,39.2837,16.4084,4.2,35.438,46736,0
