magnitude,depth,latitude,longitude,Year,Month,is_ocean,is_steep_slope,horizontal_count_1y_full,vertical_count_1y_full,tsunami
7.1,155.0,-6.533,129.825,2012,12,1,1,1,0,0
7.3,31.0,37.89,143.949,2012,12,1,1,1,1,0
6.5,20.0,14.129,-92.164,2012,11,1,1,0,4,0
6.8,13.7,23.005,95.885,2012,11,0,0,1,0,0
7.4,24.0,13.988,-91.895,2012,11,1,1,0,4,0
7.8,14.0,52.788,-132.101,2012,10,0,1,0,3,0
6.5,17.0,10.086,-85.298,2012,10,0,0,0,3,0
6.6,13.0,-4.892,134.03,2012,10,1,1,0,1,0
7.3,170.0,1.929,-76.362,2012,9,0,0,0,0,0
7.6,35.0,10.085,-85.315,2012,9,0,0,0,2,0
7.6,28.0,10.811,126.638,2012,8,1,1,0,0,0
7.3,28.0,12.139,-88.59,2012,8,1,1,0,1,0
6.6,91.1,2.19,126.837,2012,8,1,0,1,0,0
7.7,583.2,49.8,145.064,2012,8,1,0,0,1,0
6.5,41.0,-4.651,153.173,2012,7,1,0,0,3,0
6.6,134.7,-18.685,-174.705,2012,4,1,0,0,1,0
6.7,16.0,-1.617,134.276,2012,4,1,0,2,0,0
6.8,198.0,-5.462,147.117,2012,4,1,0,1,2,0
6.7,29.0,-32.625,-71.365,2012,4,0,1,0,2,0
7.0,13.0,28.696,-113.104,2012,4,1,0,2,0,0
6.5,20.0,18.229,-102.689,2012,4,0,1,0,1,0
8.2,25.1,0.802,92.463,2012,4,1,0,3,0,0
8.6,20.0,2.327,93.063,2012,4,1,0,3,0,0
7.1,40.7,-35.2,-72.217,2012,3,0,0,0,3,0
6.6,118.0,-6.242,145.955,2012,3,0,0,2,0,0
7.4,20.0,16.493,-98.231,2012,3,0,0,0,1,0
6.7,12.0,51.708,95.991,2012,2,0,0,1,1,0
6.7,11.0,9.999,123.206,2012,2,0,0,1,2,0
7.1,23.0,-17.827,167.133,2012,2,1,0,1,7,0
7.2,19.0,2.433,93.21,2012,1,1,0,1,0,0
6.6,15.0,51.842,95.911,2011,12,0,0,1,0,0
7.1,135.0,-7.551,146.809,2011,12,0,1,1,1,0
6.5,59.0,17.986,-99.789,2011,12,0,0,0,1,0
6.9,24.0,-14.438,-75.966,2011,10,0,0,0,1,0
7.1,18.0,38.721,43.508,2011,10,0,0,0,1,0
6.5,37.0,-6.57,147.881,2011,10,1,1,0,2,0
6.9,50.0,27.73,88.155,2011,9,0,1,1,0,0
6.7,30.0,40.273,142.779,2011,9,1,0,0,11,0
6.7,91.0,2.965,97.893,2011,9,0,0,0,3,0
7.0,185.1,-20.671,169.716,2011,9,1,0,3,3,0
7.0,147.0,-7.641,-74.525,2011,8,0,0,0,1,0
7.1,28.0,-18.311,168.218,2011,8,1,1,1,10,0
6.5,35.0,-18.308,168.156,2011,8,1,1,1,10,0
7.2,32.0,-18.365,168.143,2011,8,1,1,1,10,0
6.6,10.0,-3.518,144.828,2011,7,1,0,0,0,0
7.6,17.0,-29.539,-176.34,2011,7,1,1,0,3,0
6.7,33.0,39.955,142.205,2011,6,1,0,0,17,0
6.8,11.0,-20.244,168.226,2011,5,1,0,2,6,0
6.8,79.0,-10.375,161.2,2011,4,1,1,1,3,0
6.6,11.0,37.001,140.401,2011,4,0,0,3,10,0
7.1,42.0,38.276,141.588,2011,4,0,0,3,17,0
6.6,166.2,17.208,-94.338,2011,4,0,0,1,0,0
6.9,8.0,20.687,99.822,2011,3,0,0,1,0,0
6.6,25.7,39.241,142.463,2011,3,1,0,2,16,0
6.5,6.8,36.166,141.562,2011,3,1,1,3,7,0
7.7,18.6,38.058,144.59,2011,3,1,0,1,8,0
7.9,42.6,36.281,141.111,2011,3,1,0,2,7,0
9.1,29.0,38.297,142.373,2011,3,1,0,3,18,0
7.3,32.0,38.435,142.842,2011,3,1,0,3,19,0
6.7,21.0,-35.38,-72.834,2011,2,1,1,0,17,0
6.9,26.0,-36.422,-72.96,2011,2,1,0,1,16,0
7.2,68.0,28.777,63.951,2011,1,0,0,0,1,0
7.0,9.0,-20.628,168.471,2011,1,1,1,2,5,0
7.2,24.0,-38.355,-73.326,2011,1,0,0,1,8,0
7.3,16.0,-19.702,167.947,2010,12,1,0,1,2,0
6.7,12.0,28.412,59.18,2010,12,0,0,1,0,0
6.6,33.0,-6.001,149.977,2010,12,0,1,0,8,0
7.8,20.1,-3.487,100.082,2010,10,1,1,1,4,0
6.7,13.0,24.696,-109.156,2010,10,1,1,1,0,0
7.0,26.0,-4.963,133.76,2010,9,1,0,0,2,0
7.0,12.0,-43.522,171.83,2010,9,0,0,1,0,0
7.1,206.7,-1.266,-77.306,2010,8,0,0,0,1,0
7.3,25.0,-17.541,168.069,2010,8,1,1,1,1,0
7.0,44.0,-5.746,150.765,2010,8,0,1,0,5,0
6.5,220.0,-5.486,146.822,2010,8,1,1,1,2,0
7.6,578.0,6.497,123.48,2010,7,1,1,5,2,0
7.3,35.0,-5.931,150.59,2010,7,0,1,0,4,0
6.9,28.0,-5.966,150.428,2010,7,0,1,0,4,0
6.6,22.0,-38.067,-73.31,2010,7,0,0,1,7,0
6.7,35.0,-10.627,161.447,2010,6,1,1,0,2,0
6.6,10.5,-2.329,136.484,2010,6,0,0,3,0,0
7.0,18.0,-2.174,136.543,2010,6,1,0,3,0,0
7.5,35.0,7.881,91.936,2010,6,1,1,2,0,0
7.2,31.0,-13.698,166.643,2010,5,1,1,0,11,0
7.2,38.0,3.748,96.018,2010,5,1,0,0,3,0
6.9,17.0,33.165,96.548,2010,4,0,0,2,0,0
6.9,21.0,-10.878,161.116,2010,4,1,1,0,1,0
7.8,31.0,2.383,97.048,2010,4,1,0,0,2,0
7.2,9.987,32.2862,-115.295,2010,4,0,0,1,0,0
6.6,34.0,13.667,92.831,2010,3,1,0,1,1,0
6.7,18.0,-36.217,-73.257,2010,3,1,1,0,8,0
6.5,32.0,37.745,141.59,2010,3,1,0,0,1,0
7.0,18.0,-34.326,-71.799,2010,3,0,0,0,6,0
6.9,11.0,-34.29,-71.891,2010,3,0,0,0,6,0
6.8,26.0,-3.762,100.991,2010,3,1,0,1,2,0
6.6,18.0,-36.665,-73.374,2010,3,1,1,0,0,0
6.5,176.0,-13.571,167.227,2010,3,1,0,0,9,0
7.4,35.0,-37.773,-75.048,2010,2,1,0,0,1,0
8.8,22.9,-36.122,-72.898,2010,2,1,0,0,2,0
7.0,25.0,25.93,128.425,2010,2,1,1,1,0,0
7.0,13.0,18.443,-72.571,2010,1,0,1,1,1,0
6.5,28.737,40.652,-124.692,2010,1,1,0,1,0,0
6.8,15.4,-9.019,157.551,2010,1,1,1,1,4,0
7.1,10.0,-8.783,157.354,2010,1,1,1,1,4,0
6.6,10.0,-8.726,157.487,2010,1,0,1,1,4,0
6.5,27.0,-19.394,-70.321,2009,11,1,0,0,2,0
7.3,595.0,-17.239,178.331,2009,11,1,0,1,0,0
6.6,18.0,-8.207,118.631,2009,11,1,1,0,1,0
6.8,34.0,29.218,129.782,2009,10,1,0,0,1,0
6.9,130.0,-6.133,130.385,2009,10,1,1,2,0,0
6.8,35.0,-13.298,165.91,2009,10,1,1,0,10,0
7.4,31.1,-13.093,166.497,2009,10,1,1,0,10,0
7.8,35.0,-12.517,166.382,2009,10,1,1,0,11,0
7.7,45.0,-13.006,166.51,2009,10,1,1,0,10,0
6.6,9.0,-2.482,101.524,2009,10,0,0,1,1,0
7.6,81.0,-0.72,99.867,2009,9,1,0,0,1,0
8.1,18.0,-15.489,-172.095,2009,9,1,1,0,2,0
7.0,46.0,-7.782,107.297,2009,9,1,1,0,1,0
6.7,20.0,-1.479,99.49,2009,8,1,0,0,1,0
6.6,53.0,32.821,140.395,2009,8,1,0,0,1,0
7.5,24.0,14.099,92.902,2009,8,1,0,0,1,0
7.1,292.0,33.167,137.944,2009,8,1,0,1,1,0
6.9,10.0,29.039,-112.903,2009,8,1,0,2,0,0
7.8,12.0,-45.762,166.562,2009,7,0,1,1,0,0
6.7,64.0,-5.157,153.782,2009,6,1,0,0,1,0
7.3,19.0,16.731,-86.217,2009,5,1,1,1,0,0
7.6,31.0,-23.043,-174.66,2009,3,1,1,0,2,0
7.2,20.0,3.886,126.387,2009,2,1,1,1,5,0
7.4,23.0,-0.691,133.305,2009,1,0,1,1,2,0
6.6,204.8,36.419,70.743,2009,1,0,0,0,1,0
7.7,17.0,-0.414,132.885,2009,1,1,1,1,2,0
7.4,30.0,1.271,122.091,2008,11,1,0,0,1,0
6.7,24.0,14.423,-92.364,2008,10,1,0,0,1,0
6.7,27.4,39.533,73.824,2008,10,0,0,0,1,0
6.8,25.0,41.892,143.754,2008,9,1,0,0,1,0
6.6,96.0,1.885,127.363,2008,9,1,1,2,0,0
6.9,110.0,-13.501,166.967,2008,9,1,0,0,1,0
6.7,12.0,30.901,83.52,2008,8,0,0,0,1,0
6.8,108.0,39.802,141.464,2008,7,0,0,0,3,0
7.0,22.0,37.552,142.214,2008,7,1,0,0,6,0
6.9,25.5,37.55,142.714,2008,7,1,1,0,6,0
6.6,17.0,11.005,91.824,2008,6,1,1,1,1,0
6.9,7.8,39.03,140.881,2008,6,0,0,0,2,0
7.9,19.0,31.002,103.322,2008,5,0,1,2,0,0
6.9,27.0,36.164,141.526,2008,5,1,0,0,3,0
7.3,33.0,-20.071,168.892,2008,4,1,1,2,14,0
7.2,10.0,35.49,81.467,2008,3,0,0,1,1,0
6.9,24.0,13.351,125.63,2008,3,1,1,0,1,0
6.7,25.0,-2.245,99.808,2008,2,1,0,0,12,0
6.6,25.0,-2.332,99.891,2008,2,1,0,0,12,0
7.2,25.0,-2.486,99.972,2008,2,1,0,0,14,0
6.5,22.0,-2.405,99.931,2008,2,1,0,0,13,0
7.4,26.0,2.768,95.964,2008,2,0,0,0,4,0
6.5,28.0,36.345,21.863,2008,2,1,1,2,2,0
6.9,29.0,36.501,21.67,2008,2,1,1,2,2,0
6.5,83.0,16.357,-94.304,2008,2,0,0,0,2,0
6.6,20.0,-39.011,178.291,2007,12,1,1,0,1,0
6.7,45.0,-22.954,-70.182,2007,12,0,1,1,6,0
7.4,156.0,14.944,-61.274,2007,11,1,1,1,0,0
6.6,16.0,-10.95,162.149,2007,11,1,1,1,0,0
6.5,18.0,-8.224,118.467,2007,11,1,1,0,3,0
6.5,20.0,-8.292,118.37,2007,11,1,0,0,3,0
6.8,53.0,-5.757,147.098,2007,11,1,1,0,2,0
6.8,122.9,-2.312,-77.838,2007,11,0,0,1,0,0
6.8,26.0,-22.925,-70.237,2007,11,0,1,0,4,0
7.7,40.0,-22.247,-69.89,2007,11,0,1,0,4,0
6.8,21.0,-3.899,101.02,2007,10,1,0,0,6,0
6.8,18.0,-44.796,167.553,2007,10,0,1,0,2,0
6.8,40.0,-4.99,153.5,2007,9,1,1,1,2,0
6.7,30.0,-1.999,100.141,2007,9,1,0,2,6,0
7.0,22.0,-2.13,99.627,2007,9,0,1,0,6,0
6.5,28.9,-1.689,99.668,2007,9,1,0,2,6,0
7.9,35.0,-2.625,100.841,2007,9,1,0,0,8,0
7.8,40.5,-2.52,100.139,2007,9,1,0,0,7,0
8.4,34.0,-4.438,101.367,2007,9,1,1,0,4,0
6.8,15.0,2.966,-77.963,2007,9,1,0,0,3,0
7.2,35.0,-11.61,165.762,2007,9,1,1,0,3,0
6.5,15.0,-9.834,159.465,2007,8,1,1,1,0,0
8.0,39.0,-13.386,-76.603,2007,8,1,0,0,6,0
7.5,280.0,-5.859,107.419,2007,8,1,0,2,0,0
7.2,120.0,-15.595,167.68,2007,8,1,1,1,4,0
6.9,25.0,2.872,127.464,2007,7,1,0,1,1,0
6.8,350.4,36.808,134.85,2007,7,1,0,1,1,0
6.6,12.0,37.535,138.446,2007,7,1,0,0,2,0
6.7,23.0,13.554,-90.618,2007,6,1,0,0,2,0
6.9,10.0,-7.306,155.741,2007,4,1,1,0,7,0
6.6,10.0,-7.169,155.777,2007,4,1,1,0,6,0
8.1,24.0,-8.466,157.043,2007,4,1,1,1,7,0
6.7,8.0,37.336,136.588,2007,3,1,0,0,1,0
7.1,34.0,-20.617,169.357,2007,3,1,1,0,2,0
6.7,12.0,-1.034,126.976,2007,2,1,1,2,0,0
7.5,22.0,1.065,126.282,2007,1,1,0,0,2,0
8.1,10.0,46.243,154.524,2007,1,1,0,1,9,0
6.9,10.0,21.974,120.493,2006,12,1,0,2,2,0
7.1,10.0,21.799,120.547,2006,12,1,0,2,2,0
8.3,10.0,46.592,153.266,2006,11,1,1,0,7,0
6.6,11.0,-6.482,151.195,2006,11,1,1,1,7,0
6.7,23.0,-13.457,-76.677,2006,10,1,0,0,2,0
6.7,32.0,-5.881,150.982,2006,10,0,1,1,4,0
6.7,38.182,19.877,-155.935,2006,10,1,1,2,0,0
6.9,28.0,-16.592,-172.033,2006,9,1,1,0,2,0
6.8,38.0,-6.759,155.512,2006,9,0,0,0,1,0
6.5,43.0,51.148,157.522,2006,8,1,0,0,2,0
6.8,150.0,-15.798,167.789,2006,8,1,1,2,3,0
7.7,20.0,-9.284,107.419,2006,7,1,1,0,3,0
6.5,34.0,-5.724,151.133,2006,5,0,1,0,5,0
6.6,19.0,60.772,165.743,2006,5,0,0,1,4,0
6.8,12.0,0.093,97.05,2006,5,1,1,1,2,0
8.0,55.0,-20.187,-174.123,2006,5,1,1,4,1,0
8.0,60.5,-19.99,-173.907,2006,5,1,1,3,1,0
6.5,12.0,-27.211,-71.056,2006,4,1,1,0,0,0
6.7,12.0,-27.017,-71.022,2006,4,1,1,0,0,0
6.6,11.0,60.491,167.516,2006,4,0,0,0,4,0
7.6,22.0,60.949,167.089,2006,4,0,0,0,4,0
6.5,14.0,-16.527,176.989,2006,4,1,1,1,0,0
6.7,30.1,-3.595,127.214,2006,3,0,1,1,0,0
7.0,11.0,-21.324,33.583,2006,2,0,0,0,1,0
6.7,66.0,36.311,23.212,2006,1,1,0,0,1,0
6.6,14.0,28.164,-112.117,2006,1,1,0,1,0,0
6.5,224.6,36.357,71.093,2005,12,0,1,0,1,0
6.8,22.0,-6.224,29.83,2005,12,0,0,0,1,0
6.5,29.0,38.089,142.122,2005,12,1,0,0,5,0
6.5,21.0,2.164,96.786,2005,11,1,0,0,13,0
6.8,147.0,-22.361,-67.895,2005,11,0,1,1,0,0
7.6,26.0,34.539,73.588,2005,10,0,1,0,2,0
6.6,25.0,-5.437,151.84,2005,9,0,1,2,5,0
7.5,115.0,-5.678,-76.398,2005,9,0,0,0,1,0
7.6,90.0,-4.539,153.474,2005,9,1,1,2,2,0
7.2,36.0,38.276,142.039,2005,8,1,0,0,3,0
7.2,16.0,7.92,92.19,2005,7,1,0,3,4,0
6.7,21.0,1.819,97.082,2005,7,1,0,0,8,0
6.6,27.0,11.245,-86.172,2005,7,1,0,0,2,0
7.2,16.0,41.292,-125.953,2005,6,1,0,2,0,0
7.8,115.6,-19.987,-69.197,2005,6,0,0,0,1,0
6.9,30.0,1.989,97.041,2005,5,1,0,0,9,0
6.7,34.0,0.587,98.459,2005,5,1,0,1,5,0
6.5,30.0,-1.714,99.779,2005,4,1,0,0,3,0
6.7,19.0,-1.644,99.607,2005,4,1,0,0,3,0
8.6,30.0,2.085,97.108,2005,3,0,0,0,3,0
6.6,10.0,33.807,130.131,2005,3,1,0,1,0,0
7.1,201.7,-6.527,129.933,2005,3,1,1,2,1,0
6.8,36.0,2.908,95.592,2005,2,1,0,2,4,0
6.5,10.0,-5.562,122.129,2005,2,1,0,0,1,0
6.5,39.7,4.756,126.421,2005,2,1,1,1,0,0
6.7,206.3,-14.252,167.259,2005,2,1,0,0,3,0
7.1,525.0,5.293,123.337,2005,2,1,0,0,1,0
6.6,27.8,34.064,141.491,2005,1,1,1,0,2,0
6.6,16.1,8.879,92.375,2004,12,1,0,1,2,0
7.2,39.2,6.91,92.958,2004,12,1,1,0,1,0
9.1,30.0,3.295,95.982,2004,12,1,0,0,1,0
8.1,10.0,-49.312,161.345,2004,12,1,0,2,0,0
6.8,10.0,18.958,-81.409,2004,12,1,1,2,0,0
6.8,35.0,42.9,145.228,2004,12,1,1,0,5,0
7.0,39.0,43.006,145.119,2004,11,1,0,0,4,0
7.1,10.0,-3.609,135.404,2004,11,0,0,5,0,0
7.1,10.0,-46.676,164.721,2004,11,1,1,0,1,0
7.2,15.0,4.695,-77.508,2004,11,1,1,1,1,0
7.5,10.0,-8.152,124.868,2004,11,1,1,0,1,0
6.7,10.0,-11.128,162.208,2004,11,1,1,3,0,0
6.7,10.0,49.277,-128.772,2004,11,1,0,2,0,0
6.6,16.0,37.226,138.779,2004,10,0,0,0,4,0
6.7,94.0,24.53,122.694,2004,10,1,1,1,0,0
7.0,35.0,11.422,-86.665,2004,10,1,0,0,4,0
6.5,105.0,13.925,120.534,2004,10,1,0,1,2,0
6.8,36.0,-10.951,162.161,2004,10,1,1,1,0,0
6.6,10.0,33.205,137.227,2004,9,1,1,1,4,0
7.4,10.0,33.184,137.071,2004,9,1,0,1,4,0
7.2,14.0,33.07,136.618,2004,9,1,0,1,4,0
6.5,5.0,-35.173,-70.525,2004,8,0,1,1,0,0
6.5,13.4,-0.443,133.091,2004,7,1,1,0,1,0
6.9,188.6,55.682,160.003,2004,6,0,0,2,1,0
6.6,21.0,-37.695,-73.406,2004,5,0,0,0,1,0
6.7,65.8,-9.362,122.839,2004,4,1,0,1,0,0
6.5,228.4,-13.174,167.198,2004,4,1,0,1,2,0
6.6,187.1,36.512,71.029,2004,4,0,0,1,0,0
6.7,25.7,-3.665,135.339,2004,2,0,0,3,0,0
7.3,10.0,-4.003,135.023,2004,2,0,0,3,0,0
7.0,16.6,-3.615,135.538,2004,2,0,0,3,0,0
6.7,17.4,-3.12,127.4,2004,1,1,1,2,0,0
7.3,10.0,-22.015,169.766,2003,12,1,1,1,7,0
6.6,10.0,28.995,58.311,2003,12,0,0,1,0,0
6.5,33.0,8.416,-82.824,2003,12,0,0,2,0,0
6.5,8.382,35.7005,-121.101,2003,12,0,0,0,1,0
6.8,10.0,23.039,121.362,2003,12,1,1,0,2,0
6.6,35.0,-5.581,150.88,2003,11,0,0,0,7,0
6.5,35.0,12.025,125.416,2003,11,0,1,3,1,0
6.6,113.7,-19.262,168.892,2003,11,1,0,0,1,0
7.0,10.0,37.812,142.619,2003,10,1,1,0,3,0
6.7,32.0,42.648,144.57,2003,10,1,0,0,5,0
6.7,10.0,50.211,87.721,2003,10,0,0,3,0,0
6.5,25.0,42.45,144.38,2003,9,1,0,0,4,0
7.3,16.0,50.038,87.813,2003,9,0,0,2,0,0
7.4,33.0,41.774,143.593,2003,9,1,1,0,5,0
8.16,27.0,41.815,143.91,2003,9,1,0,0,5,0
6.6,10.0,19.917,95.672,2003,9,0,0,1,0,0
7.2,28.0,-45.104,167.144,2003,8,0,1,0,1,0
7.6,10.0,-60.532,-43.411,2003,8,1,1,1,0,0
6.5,33.0,-3.828,152.174,2003,7,1,1,3,2,0
6.8,33.0,-30.608,-71.637,2003,6,0,1,0,2,0
6.9,174.8,55.492,159.999,2003,6,0,0,1,0,0
6.6,33.0,-5.095,152.502,2003,6,1,1,2,3,0
7.0,31.0,2.354,128.855,2003,5,1,1,1,2,0
7.0,68.0,38.849,141.568,2003,5,0,0,0,2,0
6.8,12.0,36.964,3.634,2003,5,1,0,0,1,0
6.5,33.0,-8.294,120.743,2003,3,1,1,1,0,0
6.8,40.2,-4.694,153.238,2003,3,1,1,2,1,0
7.6,24.0,18.77,-104.104,2003,1,1,0,0,1,0
6.5,24.0,13.626,-90.774,2003,1,1,0,0,2,0
7.3,33.0,-10.491,160.77,2003,1,1,1,1,3,0
6.7,71.9,-5.311,153.701,2003,1,1,1,1,1,0
6.7,34.0,-4.786,153.275,2002,12,1,1,1,0,0
7.9,4.2,63.5141,-147.453,2002,11,0,0,2,0,0
7.4,30.0,2.824,96.085,2002,11,1,0,0,2,0
6.6,4.2,63.5144,-147.912,2002,10,0,0,1,0,0
6.7,10.0,-1.511,133.973,2002,10,0,0,4,0,0
7.6,10.0,-1.757,134.297,2002,10,1,0,4,0,0
6.5,21.0,13.036,93.068,2002,9,1,0,1,0,0
7.6,13.0,-3.302,142.945,2002,9,1,0,5,0,0
6.5,30.0,14.101,146.199,2002,8,1,0,1,0,0
6.5,10.0,7.929,-82.793,2002,7,1,0,1,2,0
6.5,10.0,35.626,49.047,2002,6,0,0,0,1,0
6.6,54.0,-30.805,-71.124,2002,6,0,1,1,2,0
6.7,33.0,-12.592,166.383,2002,6,1,1,1,4,0
7.1,85.7,13.088,144.619,2002,4,1,1,2,0,0
6.7,62.0,-27.535,-70.586,2002,4,0,0,1,0,0
6.8,24.9,16.985,-100.865,2002,4,1,1,0,1,0
7.1,32.8,24.279,122.179,2002,3,1,1,0,1,0
6.5,125.1,-21.663,-68.329,2002,3,0,0,1,1,0
7.5,31.0,6.033,124.249,2002,3,1,1,1,2,0
7.4,225.6,36.502,70.482,2002,3,0,0,0,5,0
6.6,39.0,-5.345,151.248,2002,2,0,1,1,6,0
6.5,5.0,38.573,31.271,2002,2,0,0,0,2,0
6.7,11.0,-3.212,142.427,2002,1,0,1,2,0,0
6.6,10.0,-17.664,168.004,2002,1,1,1,2,5,0
7.2,21.0,-17.6,167.856,2002,1,1,1,2,5,0
6.8,16.0,-9.613,159.53,2001,12,1,1,0,1,0
6.8,14.0,23.954,122.734,2001,12,1,1,0,1,0
6.5,123.8,39.402,141.089,2001,12,0,0,0,1,0
7.8,10.0,35.946,90.541,2001,11,0,0,1,0,0
7.0,33.0,-5.912,150.196,2001,10,0,1,0,5,0
7.5,33.0,-4.102,123.907,2001,10,1,1,1,0,0
7.0,37.0,12.686,144.98,2001,10,1,1,1,1,0
6.5,33.0,-0.578,133.13,2001,9,0,1,1,1,0
6.6,131.8,58.775,-154.701,2001,7,0,0,2,0,0
6.5,10.0,39.059,24.244,2001,7,1,0,1,0,0
7.6,33.0,-17.543,-72.077,2001,7,1,0,0,2,0
6.6,62.0,-16.086,-73.987,2001,7,1,1,0,2,0
6.7,24.0,-17.745,-71.649,2001,6,1,1,0,1,0
8.4,33.0,-16.265,-73.641,2001,6,1,1,0,1,0
6.7,17.0,-7.41,155.865,2001,4,1,1,0,3,0
6.8,50.0,34.083,132.526,2001,3,0,0,1,1,0
6.5,33.0,-4.029,128.02,2001,3,1,0,4,1,0
6.8,51.798,47.149,-122.727,2001,2,0,0,0,0,0
7.1,35.0,1.271,126.249,2001,2,1,0,0,2,0
7.4,36.0,-4.68,102.562,2001,2,1,0,2,6,0
6.6,10.0,13.671,-88.938,2001,2,0,0,1,1,0
7.7,16.0,23.419,70.232,2001,1,0,0,1,0,0
6.9,28.0,-4.022,101.776,2001,1,1,0,2,5,0
7.7,60.0,13.049,-88.66,2001,1,1,0,0,1,0
6.9,36.4,56.7744,-153.281,2001,1,1,0,1,1,0
7.1,103.0,-14.928,167.17,2001,1,1,1,1,2,0
6.8,33.0,6.631,126.899,2001,1,1,1,2,2,0
7.5,33.0,6.898,126.579,2001,1,1,1,2,2,0
